production_order_id,product_id,machine_id,plant_location,shift,planned_quantity,actual_quantity,start_date,end_date,status,operator_id,production_cost
PO0000211,PROD00660,MCH040,Plant D - Recife,Night,4618,3179,2023-07-20,2023-09-11,In Progress,EMP030,41941.33
PO0000212,PROD00371,MCH046,Plant A - Sao Paulo,Afternoon,3790,4708,2021-08-13,2023-12-02,In Progress,EMP031,34442.28
PO0000213,PROD00650,MCH046,Plant C - Manaus,Night,3083,3138,2024-03-04,2024-10-18,Completed,EMP002,28931.24
PO0000214,PROD00567,MCH019,Plant C - Manaus,Afternoon,1969,4980,2024-02-07,2024-05-16,Completed,EMP007,32502.17
PO0000215,PROD00644,MCH009,Plant C - Manaus,Morning,3999,3496,2022-07-29,2023-08-28,Completed,EMP012,19393.23
PO0000216,PROD00371,MCH043,Plant C - Manaus,Afternoon,2534,321,2021-08-28,2024-06-29,In Progress,EMP046,29415.9
PO0000217,PROD00603,MCH001,Plant B - Curitiba,Morning,3418,2790,2021-12-26,2022-07-09,Completed,EMP037,12366.46
PO0000218,PROD00030,MCH001,Plant A - Sao Paulo,Afternoon,1603,3863,2024-03-08,2024-11-05,Completed,EMP049,6183.38
PO0000219,PROD00377,MCH049,Plant A - Sao Paulo,Morning,1470,3372,2024-02-18,2024-10-31,Completed,EMP015,14116.19
PO0000220,PROD00148,MCH032,Plant C - Manaus,Night,4162,2038,2021-04-06,2022-01-21,Completed,EMP021,41502.08
PO0000221,PROD00159,MCH006,Plant D - Recife,Morning,4495,130,2021-09-07,2024-11-07,Completed,EMP033,2877.87
PO0000222,PROD00240,MCH036,Plant B - Curitiba,Night,3317,4163,2024-03-06,2024-11-25,Completed,EMP006,15549.62
PO0000223,PROD00801,MCH050,Plant B - Curitiba,Afternoon,1419,3308,2022-04-17,2022-08-27,Completed,EMP024,1119.55
PO0000224,PROD00228,MCH036,Plant B - Curitiba,Afternoon,1749,89,2024-06-24,2024-09-29,In Progress,EMP004,13523.32
PO0000225,PROD00073,MCH021,Plant B - Curitiba,Night,2363,3829,2021-09-14,2023-01-11,Completed,EMP025,29156.02
PO0000226,PROD00399,MCH002,Plant B - Curitiba,Morning,3247,4773,2021-01-02,2024-02-22,Cancelled,EMP004,40558.32
PO0000227,PROD00160,MCH033,Plant B - Curitiba,Night,3527,2760,2024-03-05,2024-06-28,Completed,EMP001,44058.67
PO0000228,PROD00916,MCH012,Plant B - Curitiba,Afternoon,1624,3043,2024-06-14,2024-10-17,Completed,EMP039,45161.73
PO0000229,PROD00326,MCH039,Plant A - Sao Paulo,Night,2854,472,2023-03-14,2024-10-04,Completed,EMP022,26597.28
PO0000230,PROD00524,MCH027,Plant A - Sao Paulo,Morning,2535,4246,2021-07-07,2023-04-25,Completed,EMP012,18505.92
PO0000231,PROD00270,MCH001,Plant A - Sao Paulo,Morning,648,1119,2024-01-18,2024-04-23,Completed,EMP008,7904.61
PO0000232,PROD00096,MCH033,Plant D - Recife,Night,1362,3218,2023-04-21,2023-07-28,Completed,EMP012,41334.03
PO0000233,PROD00334,MCH034,Plant B - Curitiba,Afternoon,3520,102,2024-08-18,2024-09-11,In Progress,EMP036,31477.27
PO0000234,PROD00220,MCH040,Plant C - Manaus,Afternoon,2485,2272,2021-01-11,2024-06-14,Completed,EMP040,4291.87
PO0000235,PROD00725,MCH050,Plant B - Curitiba,Afternoon,3681,4604,2022-08-22,2022-10-09,Completed,EMP032,49628.08
PO0000236,PROD00957,MCH011,Plant B - Curitiba,Afternoon,642,3417,2022-10-22,2023-08-21,Completed,EMP030,23901.43
PO0000237,PROD00142,MCH003,Plant C - Manaus,Morning,4906,4497,2023-05-22,2024-03-13,Completed,EMP039,40881.69
PO0000238,PROD00042,MCH011,Plant B - Curitiba,Afternoon,4511,2296,2022-03-30,2022-07-08,Completed,EMP019,11670.72
PO0000239,PROD00714,MCH024,Plant D - Recife,Afternoon,1424,2824,2021-04-29,2023-01-15,Completed,EMP004,11841.79
PO0000240,PROD00715,MCH032,Plant A - Sao Paulo,Afternoon,3754,4129,2021-01-16,2021-11-23,In Progress,EMP008,41769.6
PO0000241,PROD00240,MCH039,Plant B - Curitiba,Morning,4984,4964,2024-02-10,2024-02-17,Cancelled,EMP008,49388.87
PO0000242,PROD00304,MCH046,Plant C - Manaus,Night,1457,1913,2023-12-05,2024-08-14,Completed,EMP030,46713.41
PO0000243,PROD00602,MCH017,Plant A - Sao Paulo,Afternoon,4573,4118,2022-08-12,2024-09-02,Completed,EMP012,24051.61
PO0000244,PROD00613,MCH016,Plant B - Curitiba,Afternoon,4186,3581,2024-01-07,2024-06-07,Completed,EMP041,15499.89
PO0000245,PROD00533,MCH003,Plant B - Curitiba,Afternoon,2660,1193,2023-11-12,2024-01-01,Completed,EMP006,17840.79
PO0000246,PROD00499,MCH035,Plant D - Recife,Morning,933,727,2024-04-12,2024-11-09,Completed,EMP026,5747.05
PO0000247,PROD00763,MCH019,Plant A - Sao Paulo,Afternoon,3513,978,2022-09-22,2024-11-25,Completed,EMP046,41798.2
PO0000248,PROD00633,MCH037,Plant D - Recife,Night,2484,707,2022-09-22,2022-10-23,Completed,EMP017,28999.34
PO0000249,PROD00109,MCH020,Plant A - Sao Paulo,Night,2629,4810,2022-07-05,2023-07-02,Completed,EMP007,10244.57
PO0000250,PROD00376,MCH041,Plant A - Sao Paulo,Morning,2875,3240,2022-04-24,2024-07-23,Completed,EMP038,12185.5
PO0000251,PROD00834,MCH018,Plant B - Curitiba,Afternoon,2881,1749,2021-10-29,2022-09-09,Completed,EMP003,35414.76
PO0000252,PROD00892,MCH033,Plant A - Sao Paulo,Night,4230,639,2022-06-11,2024-04-14,Completed,EMP043,32828.62
PO0000253,PROD00627,MCH002,Plant A - Sao Paulo,Afternoon,2468,1139,2021-07-27,2022-08-18,Completed,EMP030,6030.76
PO0000254,PROD00167,MCH010,Plant A - Sao Paulo,Afternoon,2955,4165,2023-03-04,2024-01-15,In Progress,EMP018,6026.81
PO0000255,PROD00814,MCH009,Plant D - Recife,Night,2587,2923,2022-02-07,2023-07-11,Completed,EMP007,21466.29
PO0000256,PROD00450,MCH003,Plant D - Recife,Afternoon,4146,2114,2023-03-29,2023-09-17,Completed,EMP048,39246.91
PO0000257,PROD00937,MCH047,Plant B - Curitiba,Afternoon,1276,1803,2023-11-14,2024-07-20,Completed,EMP037,5550.28
PO0000258,PROD00075,MCH037,Plant A - Sao Paulo,Morning,3691,1346,2021-10-13,2023-04-10,Completed,EMP041,27739.39
PO0000259,PROD00828,MCH008,Plant C - Manaus,Afternoon,4945,4149,2023-10-31,2024-09-13,Completed,EMP022,39348.93
PO0000260,PROD00285,MCH046,Plant C - Manaus,Night,4192,3080,2021-11-15,2024-12-27,Completed,EMP038,30761.4
PO0000261,PROD00567,MCH013,Plant D - Recife,Morning,1178,105,2022-11-04,2022-12-21,Completed,EMP041,11820.96
PO0000262,PROD00903,MCH029,Plant A - Sao Paulo,Afternoon,418,4138,2023-06-25,2024-08-22,Completed,EMP045,41427.21
PO0000263,PROD00361,MCH018,Plant C - Manaus,Afternoon,3846,1010,2021-06-21,2023-10-08,Completed,EMP014,35445.37
PO0000264,PROD00076,MCH027,Plant B - Curitiba,Night,4423,2508,2021-06-04,2022-11-24,Completed,EMP032,21944.82
PO0000265,PROD00854,MCH016,Plant D - Recife,Morning,2050,3535,2021-07-02,2024-06-29,Completed,EMP018,44082.94
PO0000266,PROD00390,MCH021,Plant B - Curitiba,Night,3532,3455,2023-05-10,2023-06-04,Completed,EMP025,21639.34
PO0000267,PROD00673,MCH041,Plant D - Recife,Night,2796,839,2022-02-16,2023-04-09,Completed,EMP005,27283.31
PO0000268,PROD00209,MCH028,Plant B - Curitiba,Morning,142,3687,2021-04-25,2022-10-10,In Progress,EMP039,37372.61
PO0000269,PROD00879,MCH041,Plant D - Recife,Night,4522,1759,2024-10-23,2024-12-17,Completed,EMP028,38465.53
PO0000270,PROD00692,MCH013,Plant D - Recife,Morning,4238,1503,2024-08-01,2024-11-02,Completed,EMP032,32408.09
PO0000271,PROD00717,MCH005,Plant A - Sao Paulo,Morning,2109,2964,2021-08-08,2022-01-12,In Progress,EMP050,47468.14
PO0000272,PROD00697,MCH004,Plant A - Sao Paulo,Afternoon,1999,2189,2024-07-23,2024-08-22,Completed,EMP039,12161.62
PO0000273,PROD00054,MCH022,Plant A - Sao Paulo,Night,2096,4653,2023-08-22,2024-01-06,Cancelled,EMP045,40335.33
PO0000274,PROD00979,MCH027,Plant C - Manaus,Afternoon,4793,3712,2022-04-12,2024-09-15,Cancelled,EMP007,23203.44
PO0000275,PROD00704,MCH032,Plant A - Sao Paulo,Morning,4109,863,2023-02-26,2024-11-03,In Progress,EMP017,23117.66
PO0000276,PROD00837,MCH043,Plant A - Sao Paulo,Afternoon,3945,4133,2024-09-18,2024-09-19,In Progress,EMP025,49572.06
PO0000277,PROD00791,MCH027,Plant D - Recife,Morning,890,576,2021-07-08,2023-01-28,Completed,EMP045,31232.05
PO0000278,PROD00755,MCH003,Plant B - Curitiba,Morning,3684,4319,2022-01-10,2023-01-12,Completed,EMP046,37398.42
PO0000279,PROD00291,MCH014,Plant B - Curitiba,Night,2327,751,2022-02-10,2022-04-09,Completed,EMP031,779.18
PO0000280,PROD00371,MCH022,Plant D - Recife,Morning,1721,1246,2023-09-18,2024-03-16,In Progress,EMP023,20679.12
PO0000281,PROD00872,MCH007,Plant C - Manaus,Afternoon,1075,1216,2024-02-14,2024-08-06,Completed,EMP028,23509.4
PO0000282,PROD00154,MCH001,Plant B - Curitiba,Night,3260,2516,2022-11-27,2024-04-11,Cancelled,EMP015,41676.93
PO0000283,PROD00588,MCH050,Plant D - Recife,Afternoon,1231,911,2022-10-14,2024-09-08,Completed,EMP017,21244.87
PO0000284,PROD00410,MCH044,Plant B - Curitiba,Afternoon,2664,4835,2022-10-18,2023-10-28,Completed,EMP036,29321.96
PO0000285,PROD00541,MCH007,Plant A - Sao Paulo,Night,364,115,2024-08-10,2024-08-11,Cancelled,EMP048,5016.93
PO0000286,PROD00590,MCH022,Plant A - Sao Paulo,Afternoon,1503,4991,2023-09-01,2024-10-06,Completed,EMP047,45253.15
PO0000287,PROD00953,MCH001,Plant C - Manaus,Night,2924,1472,2024-02-15,2024-10-06,Completed,EMP012,25247.25
PO0000288,PROD00140,MCH042,Plant D - Recife,Afternoon,3301,1921,2024-10-11,2024-12-08,Completed,EMP003,48098.49
PO0000289,PROD00963,MCH001,Plant D - Recife,Morning,477,1205,2024-06-25,2024-12-18,Completed,EMP042,15132.73
PO0000290,PROD00463,MCH032,Plant A - Sao Paulo,Afternoon,2624,4691,2023-12-24,2024-09-08,Completed,EMP042,740.21
PO0000291,PROD00631,MCH014,Plant B - Curitiba,Night,3087,3060,2023-03-26,2024-02-24,Completed,EMP029,2651.59
PO0000292,PROD00552,MCH030,Plant D - Recife,Afternoon,313,2487,2024-05-17,2024-11-20,In Progress,EMP014,49783.17
PO0000293,PROD00106,MCH040,Plant C - Manaus,Night,2247,288,2023-08-12,2024-01-14,Completed,EMP009,35900.4
PO0000294,PROD00267,MCH031,Plant A - Sao Paulo,Night,440,4812,2024-02-09,2024-08-28,In Progress,EMP046,17652.14
PO0000295,PROD00527,MCH002,Plant D - Recife,Afternoon,1918,3577,2024-09-15,2024-10-30,In Progress,EMP014,28655.75
PO0000296,PROD00931,MCH030,Plant A - Sao Paulo,Night,1324,2598,2023-11-05,2024-01-03,Cancelled,EMP018,16783.39
PO0000297,PROD00130,MCH048,Plant B - Curitiba,Afternoon,4353,795,2023-02-28,2024-05-02,In Progress,EMP039,5445.3
PO0000298,PROD00852,MCH041,Plant B - Curitiba,Afternoon,387,3855,2021-12-17,2022-09-27,In Progress,EMP018,16148.3
PO0000299,PROD00492,MCH037,Plant C - Manaus,Afternoon,4850,3651,2022-11-30,2023-04-01,Completed,EMP012,16599.13
PO0000300,PROD00592,MCH013,Plant A - Sao Paulo,Morning,1966,1815,2022-04-29,2023-09-01,Completed,EMP009,1110.02
PO0000301,PROD00238,MCH042,Plant B - Curitiba,Afternoon,4586,3706,2021-12-18,2023-08-10,Completed,EMP041,18376.59
PO0000302,PROD00807,MCH020,Plant B - Curitiba,Afternoon,595,3503,2023-07-08,2023-12-05,Completed,EMP040,5215.61
PO0000303,PROD00128,MCH023,Plant A - Sao Paulo,Night,2418,1336,2023-12-11,2024-02-01,Completed,EMP010,22249.39
PO0000304,PROD00752,MCH028,Plant A - Sao Paulo,Afternoon,4282,1139,2023-06-28,2023-12-31,Completed,EMP013,9911.4
PO0000305,PROD00637,MCH037,Plant A - Sao Paulo,Afternoon,1386,896,2022-08-03,2024-01-09,In Progress,EMP026,37228.37
PO0000306,PROD00524,MCH050,Plant B - Curitiba,Afternoon,2835,2131,2024-06-26,2024-09-01,Completed,EMP033,33849.98
PO0000307,PROD00836,MCH003,Plant D - Recife,Night,4775,4814,2024-04-13,2024-08-11,Completed,EMP037,38836.76
PO0000308,PROD00523,MCH013,Plant B - Curitiba,Afternoon,1345,1876,2023-02-12,2023-10-27,Completed,EMP036,44383.93
PO0000309,PROD00341,MCH031,Plant D - Recife,Night,420,3084,2021-02-06,2024-10-23,Completed,EMP024,31010.6
PO0000310,PROD00231,MCH022,Plant D - Recife,Afternoon,819,4467,2022-10-09,2023-03-21,Completed,EMP015,8454.95
PO0000311,PROD00790,MCH022,Plant C - Manaus,Morning,2524,1674,2024-12-13,2024-12-31,Cancelled,EMP024,39877.3
PO0000312,PROD00712,MCH035,Plant D - Recife,Morning,2288,2336,2021-08-29,2024-05-31,Completed,EMP027,19098.66
PO0000313,PROD00030,MCH014,Plant D - Recife,Afternoon,3538,3126,2023-05-13,2024-02-24,Completed,EMP021,14396.81
PO0000314,PROD00348,MCH039,Plant D - Recife,Morning,4926,4879,2023-07-17,2023-10-05,Completed,EMP015,36069.24
PO0000315,PROD00936,MCH005,Plant A - Sao Paulo,Morning,1653,667,2021-10-12,2022-01-23,Completed,EMP033,28936.36
PO0000316,PROD00679,MCH013,Plant A - Sao Paulo,Morning,896,2710,2021-11-27,2024-03-26,Completed,EMP040,39741.58
PO0000317,PROD00045,MCH005,Plant B - Curitiba,Morning,2767,828,2023-02-23,2024-04-26,Completed,EMP010,6359.05
PO0000318,PROD00643,MCH032,Plant D - Recife,Afternoon,809,3544,2023-11-09,2024-12-19,Completed,EMP012,13573.11
PO0000319,PROD00319,MCH036,Plant B - Curitiba,Afternoon,1197,3344,2022-09-08,2023-12-21,Completed,EMP046,1381.17
PO0000320,PROD00572,MCH022,Plant C - Manaus,Night,2564,4779,2023-11-14,2024-07-16,Completed,EMP050,34387.58
PO0000321,PROD00181,MCH009,Plant D - Recife,Morning,1625,362,2023-09-14,2024-01-10,Completed,EMP037,22069.94
PO0000322,PROD00174,MCH021,Plant D - Recife,Night,1276,3136,2024-02-10,2024-12-27,Completed,EMP008,17704.54
PO0000323,PROD00428,MCH018,Plant B - Curitiba,Afternoon,3545,3297,2021-11-21,2024-06-01,In Progress,EMP004,27891.61
PO0000324,PROD00150,MCH028,Plant C - Manaus,Night,2486,3131,2021-11-16,2022-08-11,In Progress,EMP040,38403.43
PO0000325,PROD00174,MCH009,Plant C - Manaus,Morning,2714,1389,2022-02-02,2022-11-12,Cancelled,EMP050,44612.57
PO0000326,PROD00749,MCH030,Plant C - Manaus,Night,689,3512,2021-02-22,2022-04-30,Completed,EMP033,29481.98
PO0000327,PROD00349,MCH048,Plant C - Manaus,Afternoon,2480,4448,2023-11-18,2023-11-26,Completed,EMP033,3138.13
PO0000328,PROD00908,MCH050,Plant C - Manaus,Morning,1229,308,2024-03-04,2024-12-06,Completed,EMP040,27514.95
PO0000329,PROD00108,MCH015,Plant A - Sao Paulo,Afternoon,2634,3558,2022-01-15,2024-06-14,Completed,EMP049,19752.08
PO0000330,PROD00337,MCH031,Plant D - Recife,Afternoon,3621,3811,2022-11-07,2024-07-04,Completed,EMP037,36304.0
PO0000331,PROD00600,MCH003,Plant D - Recife,Afternoon,4804,697,2024-08-29,2024-10-01,In Progress,EMP047,20974.24
PO0000332,PROD00132,MCH042,Plant C - Manaus,Morning,4461,3923,2024-08-04,2024-12-25,Completed,EMP038,3671.12
PO0000333,PROD00110,MCH037,Plant A - Sao Paulo,Morning,522,1132,2024-03-06,2024-05-13,Completed,EMP030,7185.04
PO0000334,PROD00682,MCH034,Plant A - Sao Paulo,Morning,4091,3147,2021-09-21,2022-07-21,Completed,EMP027,32042.03
PO0000335,PROD00624,MCH012,Plant C - Manaus,Night,791,3880,2024-07-16,2024-11-24,Completed,EMP043,16626.97
PO0000336,PROD00515,MCH005,Plant B - Curitiba,Morning,3545,3342,2022-08-20,2023-11-06,In Progress,EMP031,20805.42
PO0000337,PROD00562,MCH046,Plant B - Curitiba,Morning,3598,809,2021-07-31,2023-03-31,Completed,EMP003,2645.86
PO0000338,PROD00596,MCH035,Plant A - Sao Paulo,Night,1213,525,2023-11-20,2024-06-02,Completed,EMP012,29145.36
PO0000339,PROD00685,MCH038,Plant D - Recife,Night,2133,2574,2023-06-19,2024-01-22,Completed,EMP045,47832.87
PO0000340,PROD00050,MCH011,Plant D - Recife,Afternoon,4847,1245,2023-07-29,2024-07-15,Completed,EMP009,35783.73
PO0000341,PROD00090,MCH047,Plant D - Recife,Morning,3099,1401,2021-07-13,2024-08-02,Completed,EMP047,34405.11
PO0000342,PROD00671,MCH008,Plant A - Sao Paulo,Night,2976,3868,2023-02-14,2023-03-15,Completed,EMP001,49147.21
PO0000343,PROD00040,MCH015,Plant B - Curitiba,Night,2585,1213,2021-02-03,2024-12-22,Completed,EMP047,26643.41
PO0000344,PROD00952,MCH034,Plant A - Sao Paulo,Morning,214,1055,2022-06-30,2024-05-09,In Progress,EMP017,42984.72
PO0000345,PROD00061,MCH020,Plant A - Sao Paulo,Night,3532,4414,2024-06-02,2024-06-18,In Progress,EMP015,35700.34
PO0000346,PROD00571,MCH019,Plant C - Manaus,Morning,4696,2842,2021-08-04,2022-06-05,Completed,EMP047,25428.63
PO0000347,PROD00652,MCH045,Plant B - Curitiba,Morning,4828,3691,2024-04-06,2024-09-11,Completed,EMP003,45545.53
PO0000348,PROD00383,MCH023,Plant B - Curitiba,Night,2764,1599,2023-07-04,2023-09-23,In Progress,EMP032,5576.91
PO0000349,PROD00778,MCH050,Plant D - Recife,Afternoon,2905,4781,2024-04-11,2024-12-16,Completed,EMP005,19324.83
PO0000350,PROD00978,MCH029,Plant C - Manaus,Night,3258,463,2021-06-18,2021-08-25,Completed,EMP047,4579.91
PO0000351,PROD00110,MCH001,Plant C - Manaus,Morning,3905,2346,2024-03-12,2024-11-15,In Progress,EMP032,17885.93
PO0000352,PROD00941,MCH042,Plant B - Curitiba,Morning,2168,1405,2022-10-13,2024-02-06,Completed,EMP032,20617.92
PO0000353,PROD00586,MCH033,Plant C - Manaus,Morning,3448,1727,2021-10-17,2022-02-21,Cancelled,EMP014,31340.65
PO0000354,PROD00154,MCH048,Plant D - Recife,Afternoon,4103,1078,2023-04-30,2024-03-30,Completed,EMP015,3831.46
PO0000355,PROD00443,MCH014,Plant A - Sao Paulo,Night,1000,3983,2021-11-17,2024-10-21,Completed,EMP044,21774.24
PO0000356,PROD00530,MCH034,Plant D - Recife,Afternoon,4144,421,2021-01-23,2023-12-16,Completed,EMP020,39799.14
PO0000357,PROD00268,MCH019,Plant D - Recife,Afternoon,763,3099,2021-04-21,2021-05-13,Completed,EMP022,43545.98
PO0000358,PROD00145,MCH006,Plant C - Manaus,Night,762,3196,2021-12-02,2024-07-30,Completed,EMP028,32434.59
PO0000359,PROD00887,MCH025,Plant D - Recife,Night,914,4240,2023-09-26,2024-02-04,Completed,EMP017,20136.1
PO0000360,PROD00448,MCH006,Plant C - Manaus,Night,1559,2510,2023-12-25,2024-10-06,Completed,EMP015,31996.48
PO0000361,PROD00914,MCH016,Plant C - Manaus,Night,4109,4681,2023-04-21,2023-11-05,In Progress,EMP016,45237.35
PO0000362,PROD00824,MCH004,Plant D - Recife,Night,1540,2898,2024-01-25,2024-11-12,Cancelled,EMP008,39438.02
PO0000363,PROD00722,MCH044,Plant C - Manaus,Night,3561,4561,2021-09-24,2022-09-16,Completed,EMP018,33676.18
PO0000364,PROD00933,MCH004,Plant D - Recife,Morning,4230,1512,2024-04-08,2024-10-09,Completed,EMP008,18530.73
PO0000365,PROD00020,MCH005,Plant B - Curitiba,Morning,416,3616,2021-03-01,2021-10-11,Completed,EMP042,9587.24
PO0000366,PROD00631,MCH030,Plant A - Sao Paulo,Afternoon,1479,3899,2024-12-08,2024-12-20,In Progress,EMP030,18427.92
PO0000367,PROD00186,MCH043,Plant C - Manaus,Morning,854,2746,2024-01-11,2024-12-13,In Progress,EMP042,10195.13
PO0000368,PROD00313,MCH019,Plant B - Curitiba,Night,4371,4028,2022-07-28,2023-12-28,Completed,EMP031,49935.95
PO0000369,PROD00234,MCH050,Plant B - Curitiba,Morning,3649,712,2021-11-28,2023-07-30,Completed,EMP012,4610.21
PO0000370,PROD00834,MCH042,Plant D - Recife,Morning,337,4133,2022-03-18,2024-09-11,Completed,EMP049,44192.47
PO0000371,PROD00830,MCH037,Plant C - Manaus,Night,4006,2252,2024-09-30,2024-10-25,Completed,EMP037,33033.07
PO0000372,PROD00631,MCH031,Plant D - Recife,Morning,4769,3318,2024-12-10,2024-12-25,Completed,EMP036,32124.53
PO0000373,PROD00750,MCH025,Plant A - Sao Paulo,Morning,975,4217,2022-10-31,2024-03-28,Completed,EMP009,1846.49
PO0000374,PROD00614,MCH023,Plant D - Recife,Night,3394,2128,2023-05-15,2023-05-28,In Progress,EMP027,1388.36
PO0000375,PROD00534,MCH043,Plant B - Curitiba,Night,3043,453,2021-10-21,2023-09-17,Completed,EMP031,27613.84
PO0000376,PROD00440,MCH011,Plant A - Sao Paulo,Morning,2545,4099,2022-01-11,2024-04-09,Completed,EMP032,14904.32
PO0000377,PROD00426,MCH046,Plant D - Recife,Morning,4430,4762,2023-03-01,2024-11-24,Completed,EMP022,5490.9
PO0000378,PROD00492,MCH027,Plant B - Curitiba,Afternoon,1202,2677,2024-10-01,2024-12-19,Completed,EMP021,39555.64
PO0000379,PROD00364,MCH049,Plant D - Recife,Afternoon,543,978,2022-03-09,2022-08-11,Completed,EMP001,10341.53
PO0000380,PROD00683,MCH043,Plant B - Curitiba,Morning,4142,4921,2024-11-10,2024-11-20,Completed,EMP037,19944.41
PO0000381,PROD00225,MCH014,Plant D - Recife,Afternoon,3118,4035,2023-09-17,2024-07-06,In Progress,EMP005,12687.04
PO0000382,PROD00173,MCH024,Plant B - Curitiba,Morning,217,3737,2023-06-15,2023-11-16,Completed,EMP041,49599.79
PO0000383,PROD00336,MCH005,Plant A - Sao Paulo,Afternoon,1219,3430,2022-10-19,2023-02-16,Completed,EMP038,20765.23
PO0000384,PROD00994,MCH015,Plant A - Sao Paulo,Night,190,3276,2021-09-24,2022-12-18,Completed,EMP033,32213.0
PO0000385,PROD00579,MCH016,Plant B - Curitiba,Night,1348,1811,2024-01-29,2024-06-04,Completed,EMP040,30845.87
PO0000386,PROD00200,MCH024,Plant A - Sao Paulo,Night,3128,1880,2024-07-27,2024-09-27,Completed,EMP038,5327.14
PO0000387,PROD00252,MCH040,Plant A - Sao Paulo,Afternoon,1939,2825,2021-10-05,2021-12-24,Completed,EMP030,47663.46
PO0000388,PROD00853,MCH021,Plant C - Manaus,Night,4554,2087,2022-10-22,2023-03-30,In Progress,EMP033,20141.25
PO0000389,PROD00611,MCH008,Plant B - Curitiba,Afternoon,2323,4524,2021-07-23,2023-03-23,Completed,EMP025,37434.82
PO0000390,PROD00615,MCH045,Plant B - Curitiba,Morning,1615,1678,2024-07-18,2024-12-29,In Progress,EMP039,3790.98
PO0000391,PROD00445,MCH018,Plant A - Sao Paulo,Afternoon,4765,2244,2023-11-15,2024-03-17,Completed,EMP037,25140.53
PO0000392,PROD00971,MCH019,Plant C - Manaus,Night,440,4997,2023-02-06,2023-08-19,Completed,EMP031,3058.13
PO0000393,PROD00002,MCH012,Plant C - Manaus,Afternoon,1090,1981,2022-07-09,2024-10-28,In Progress,EMP003,12277.78
PO0000394,PROD00782,MCH040,Plant A - Sao Paulo,Morning,2711,4791,2024-08-12,2024-10-28,Completed,EMP029,38629.83
PO0000395,PROD00142,MCH034,Plant C - Manaus,Afternoon,4477,2380,2022-06-03,2023-03-10,Completed,EMP006,18756.82
PO0000396,PROD00226,MCH013,Plant A - Sao Paulo,Night,1920,1458,2022-07-19,2024-06-29,In Progress,EMP025,24353.91
PO0000397,PROD00026,MCH022,Plant A - Sao Paulo,Morning,3338,3509,2021-08-23,2022-11-02,Completed,EMP032,24813.97
PO0000398,PROD00082,MCH006,Plant C - Manaus,Morning,3996,1951,2023-03-11,2023-11-21,In Progress,EMP031,36222.04
PO0000399,PROD00029,MCH016,Plant B - Curitiba,Night,4993,4110,2022-10-06,2024-08-09,Completed,EMP030,4473.97
PO0000400,PROD00505,MCH026,Plant D - Recife,Night,3574,4490,2022-04-11,2022-08-29,Completed,EMP004,39069.54
PO0000401,PROD00041,MCH031,Plant C - Manaus,Night,700,4451,2023-02-14,2023-11-17,Completed,EMP030,8019.76
