defect_id,production_order_id,machine_id,defect_type,defect_quantity,inspection_date,inspector_id,corrective_action
DEF001408,PO0001653,MCH037,Assembly Fault,40,2023-09-19,INS10,Pending
DEF001409,PO0002641,MCH039,Surface Scratch,39,2023-11-07,INS10,
DEF001410,PO0002327,MCH010,None,25,2024-12-22,INS02,Pending
DEF001411,PO0000174,MCH007,Surface Scratch,39,2024-01-06,INS03,Scrap
DEF001412,PO0001198,MCH035,None,27,2022-07-12,INS03,Pending
DEF001413,PO0004137,MCH014,None,22,2024-12-21,INS01,Pending
DEF001414,PO0002016,MCH002,Assembly Fault,19,2024-11-08,INS05,Pending
DEF001415,PO0000511,MCH026,None,11,2024-06-21,INS10,Pending
DEF001416,PO0003729,MCH047,None,38,2024-04-27,INS01,Scrap
DEF001417,PO0001430,MCH014,Material Defect,13,2024-10-05,INS06,Rework
DEF001418,PO0000541,MCH007,Dimensional Error,19,2023-06-02,INS06,Pending
DEF001419,PO0000588,MCH032,Material Defect,39,2024-01-13,INS02,Accept
DEF001420,PO0001723,MCH038,None,16,2024-12-08,INS02,Scrap
DEF001421,PO0001027,MCH047,None,0,2024-10-29,INS07,
DEF001422,PO0004297,MCH021,None,14,2021-05-29,INS07,Accept
DEF001423,PO0002273,MCH046,None,26,2024-09-23,INS03,Accept
DEF001424,PO0003992,MCH013,Dimensional Error,22,2023-12-25,INS03,
DEF001425,PO0004404,MCH032,None,15,2024-01-26,INS06,Scrap
DEF001426,PO0002159,MCH002,None,45,2024-12-24,INS04,
DEF001427,PO0004230,MCH031,Color Mismatch,21,2023-01-11,INS07,
DEF001428,PO0004133,MCH032,Color Mismatch,7,2023-10-30,INS06,Scrap
DEF001429,PO0003221,MCH006,Surface Scratch,11,2024-06-18,INS09,Pending
DEF001430,PO0000097,MCH003,Surface Scratch,23,2024-06-19,INS01,Rework
DEF001431,PO0000556,MCH011,Material Defect,33,2021-12-04,INS04,Rework
DEF001432,PO0000354,MCH048,Surface Scratch,6,2024-03-30,INS10,Pending
DEF001433,PO0000367,MCH043,Color Mismatch,47,2024-12-13,INS01,Accept
DEF001434,PO0003092,MCH041,Color Mismatch,50,2024-08-21,INS03,Rework
DEF001435,PO0004168,MCH015,Assembly Fault,31,2022-08-12,INS09,Accept
DEF001436,PO0000233,MCH034,Material Defect,43,2024-09-11,INS04,Scrap
DEF001437,PO0004631,MCH048,None,27,2021-10-27,INS01,Rework
DEF001438,PO0004377,MCH033,Dimensional Error,34,2024-12-31,INS08,Pending
DEF001439,PO0004597,MCH017,None,7,2024-04-21,INS07,Accept
DEF001440,PO0001507,MCH012,None,23,2023-07-02,INS04,Accept
DEF001441,PO0003126,MCH028,Assembly Fault,50,2024-11-04,INS03,Accept
DEF001442,PO0002580,MCH044,Color Mismatch,10,2024-09-21,INS03,Accept
DEF001443,PO0003144,MCH013,Surface Scratch,32,2023-08-31,INS10,
DEF001444,PO0004023,MCH027,Assembly Fault,28,2023-03-25,INS03,Rework
DEF001445,PO0000201,MCH012,Surface Scratch,21,2023-01-21,INS09,Rework
DEF001446,PO0001879,MCH024,Dimensional Error,42,2023-04-22,INS05,
DEF001447,PO0002388,MCH029,Surface Scratch,5,2024-11-21,INS06,Pending
DEF001448,PO0001526,MCH023,Assembly Fault,36,2022-01-26,INS01,Rework
DEF001449,PO0002632,MCH039,None,7,2023-04-06,INS06,
DEF001450,PO0000901,MCH008,None,2,2024-10-30,INS02,Accept
DEF001451,PO0003975,MCH004,Dimensional Error,15,2023-09-03,INS01,Pending
DEF001452,PO0000277,MCH027,Surface Scratch,14,2023-01-28,INS06,
DEF001453,PO0004142,MCH025,None,40,2024-12-25,INS04,Rework
DEF001454,PO0004291,MCH049,Surface Scratch,25,2023-02-21,INS01,Scrap
DEF001455,PO0002097,MCH034,None,45,2023-11-19,INS05,Accept
DEF001456,PO0002869,MCH020,Material Defect,15,2021-06-05,INS03,Scrap
DEF001457,PO0004061,MCH020,Color Mismatch,9,2021-10-05,INS10,Scrap
DEF001458,PO0001357,MCH013,Dimensional Error,18,2024-04-24,INS08,Rework
DEF001459,PO0001200,MCH042,None,10,2024-04-05,INS01,Rework
DEF001460,PO0002006,MCH041,Surface Scratch,26,2024-11-06,INS02,Pending
DEF001461,PO0002870,MCH025,Surface Scratch,25,2023-04-02,INS08,Accept
DEF001462,PO0004545,MCH038,None,15,2023-06-07,INS09,Pending
DEF001463,PO0001556,MCH029,Assembly Fault,2,2024-12-21,INS07,Pending
DEF001464,PO0003865,MCH029,Dimensional Error,16,2022-11-30,INS03,Pending
DEF001465,PO0001537,MCH005,Color Mismatch,48,2024-09-20,INS03,Pending
DEF001466,PO0002434,MCH035,Assembly Fault,12,2024-10-31,INS01,
DEF001467,PO0001761,MCH022,None,21,2024-04-10,INS01,Rework
DEF001468,PO0003895,MCH037,Material Defect,21,2024-05-12,INS05,Rework
DEF001469,PO0001462,MCH047,Dimensional Error,15,2024-05-18,INS10,Rework
DEF001470,PO0003177,MCH006,Color Mismatch,44,2022-11-30,INS07,
DEF001471,PO0002250,MCH047,None,7,2023-08-10,INS08,Accept
DEF001472,PO0000161,MCH034,Assembly Fault,23,2024-02-07,INS06,Accept
DEF001473,PO0004459,MCH024,None,44,2024-01-29,INS01,Scrap
DEF001474,PO0000393,MCH012,None,42,2024-10-28,INS04,Rework
DEF001475,PO0004171,MCH017,None,10,2023-10-25,INS06,Pending
DEF001476,PO0003262,MCH001,None,18,2021-12-24,INS10,Rework
DEF001477,PO0003660,MCH016,None,37,2023-01-01,INS06,Scrap
DEF001478,PO0001040,MCH031,None,18,2024-05-01,INS07,Rework
DEF001479,PO0002941,MCH031,Color Mismatch,12,2023-09-15,INS08,Accept
DEF001480,PO0000247,MCH019,Surface Scratch,45,2024-11-25,INS03,Scrap
DEF001481,PO0001807,MCH017,Assembly Fault,35,2023-07-20,INS07,Scrap
DEF001482,PO0004899,MCH014,Dimensional Error,24,2023-06-29,INS06,Pending
DEF001483,PO0001466,MCH012,None,29,2024-11-05,INS08,Scrap
DEF001484,PO0002833,MCH003,Assembly Fault,44,2024-03-04,INS05,Scrap
DEF001485,PO0000569,MCH012,Dimensional Error,32,2024-10-30,INS06,Pending
DEF001486,PO0000175,MCH032,Surface Scratch,38,2024-10-13,INS07,Rework
DEF001487,PO0004090,MCH036,Assembly Fault,9,2023-06-11,INS08,Rework
DEF001488,PO0002316,MCH016,Surface Scratch,12,2023-11-08,INS03,
DEF001489,PO0001469,MCH012,Dimensional Error,4,2024-06-08,INS02,Rework
DEF001490,PO0000948,MCH026,Assembly Fault,49,2023-07-19,INS08,Pending
DEF001491,PO0004329,MCH045,None,27,2023-04-12,INS05,Scrap
DEF001492,PO0002631,MCH028,Dimensional Error,4,2024-11-06,INS02,Pending
DEF001493,PO0004295,MCH030,Surface Scratch,33,2023-09-14,INS07,Rework
DEF001494,PO0000568,MCH017,Material Defect,2,2023-12-19,INS05,
DEF001495,PO0004201,MCH009,Dimensional Error,2,2024-02-25,INS10,Rework
DEF001496,PO0002746,MCH042,None,5,2023-12-10,INS02,Rework
DEF001497,PO0002233,MCH042,Material Defect,29,2024-12-06,INS10,Pending
DEF001498,PO0001113,MCH045,Color Mismatch,35,2024-08-17,INS03,Rework
DEF001499,PO0000211,MCH040,None,36,2023-09-11,INS09,Pending
DEF001500,PO0000577,MCH021,Color Mismatch,26,2024-05-25,INS04,
DEF001501,PO0004994,MCH040,Assembly Fault,22,2024-03-31,INS10,Accept
DEF001502,PO0004544,MCH028,Dimensional Error,41,2022-08-08,INS04,Rework
DEF001503,PO0001301,MCH036,Surface Scratch,1,2024-12-08,INS06,Pending
DEF001504,PO0004800,MCH041,Color Mismatch,41,2023-05-21,INS02,Scrap
DEF001505,PO0002656,MCH039,None,11,2024-03-03,INS09,Pending
DEF001506,PO0004858,MCH041,None,31,2024-08-07,INS01,Rework
DEF001507,PO0004844,MCH025,Dimensional Error,12,2022-12-28,INS05,
DEF001508,PO0003813,MCH036,Dimensional Error,16,2023-07-21,INS03,Scrap
DEF001509,PO0000601,MCH046,Color Mismatch,0,2023-09-24,INS03,Pending
DEF001510,PO0000322,MCH021,Surface Scratch,8,2024-12-27,INS02,Accept
DEF001511,PO0001349,MCH038,None,43,2023-12-23,INS06,Rework
DEF001512,PO0000906,MCH044,Assembly Fault,5,2024-11-23,INS03,Rework
DEF001513,PO0003455,MCH044,Dimensional Error,20,2024-07-04,INS08,
DEF001514,PO0003730,MCH030,Color Mismatch,37,2024-10-06,INS08,Accept
DEF001515,PO0004704,MCH009,Material Defect,23,2022-01-13,INS01,Pending
DEF001516,PO0002462,MCH030,Material Defect,9,2024-12-03,INS07,Accept
DEF001517,PO0003237,MCH033,None,10,2022-07-26,INS04,Accept
DEF001518,PO0002855,MCH009,Material Defect,33,2023-10-08,INS05,Scrap
DEF001519,PO0001104,MCH034,Dimensional Error,27,2024-07-24,INS09,Rework
DEF001520,PO0002362,MCH012,Surface Scratch,27,2023-05-22,INS03,
DEF001521,PO0002978,MCH026,None,5,2022-12-26,INS03,Accept
DEF001522,PO0004761,MCH005,Material Defect,23,2024-12-19,INS07,Scrap
DEF001523,PO0002582,MCH025,None,28,2024-12-23,INS07,Pending
DEF001524,PO0001655,MCH022,Assembly Fault,1,2023-01-29,INS08,Pending
DEF001525,PO0001564,MCH030,Surface Scratch,34,2023-09-24,INS04,
DEF001526,PO0000107,MCH039,None,35,2024-04-01,INS09,Pending
DEF001527,PO0002220,MCH025,None,48,2021-09-10,INS09,Accept
DEF001528,PO0000371,MCH037,None,28,2024-10-25,INS10,Rework
DEF001529,PO0000213,MCH046,Surface Scratch,3,2024-10-18,INS05,Accept
DEF001530,PO0000802,MCH040,Material Defect,26,2024-10-25,INS03,Pending
DEF001531,PO0003715,MCH026,None,48,2024-12-03,INS02,Accept
DEF001532,PO0001551,MCH019,Material Defect,44,2023-10-14,INS08,Rework
DEF001533,PO0002923,MCH028,Dimensional Error,7,2023-08-29,INS01,
DEF001534,PO0001030,MCH032,Surface Scratch,12,2021-12-12,INS02,Rework
DEF001535,PO0000339,MCH038,None,50,2024-01-22,INS04,
DEF001536,PO0000589,MCH032,None,46,2024-02-27,INS02,Accept
DEF001537,PO0003025,MCH038,None,7,2023-09-03,INS07,Accept
DEF001538,PO0004648,MCH018,None,31,2023-05-25,INS08,Accept
DEF001539,PO0003239,MCH045,Surface Scratch,32,2022-11-08,INS09,
DEF001540,PO0002010,MCH026,Dimensional Error,18,2024-07-15,INS08,Scrap
DEF001541,PO0004715,MCH038,None,20,2024-07-12,INS06,Accept
DEF001542,PO0004776,MCH038,Dimensional Error,11,2024-12-05,INS09,
DEF001543,PO0004575,MCH025,Dimensional Error,7,2024-09-01,INS07,Scrap
DEF001544,PO0004059,MCH048,Material Defect,8,2024-08-16,INS06,Rework
DEF001545,PO0003380,MCH005,None,19,2024-05-23,INS09,Pending
DEF001546,PO0002443,MCH001,None,42,2024-04-03,INS02,Scrap
DEF001547,PO0004010,MCH035,Dimensional Error,32,2024-09-10,INS06,Accept
DEF001548,PO0004431,MCH009,Dimensional Error,28,2022-07-10,INS03,Rework
DEF001549,PO0002779,MCH001,Material Defect,2,2024-11-30,INS08,Scrap
DEF001550,PO0001670,MCH034,Assembly Fault,31,2023-04-06,INS06,
DEF001551,PO0000935,MCH037,Dimensional Error,17,2024-05-03,INS05,
DEF001552,PO0002054,MCH047,Color Mismatch,44,2024-07-28,INS08,Accept
DEF001553,PO0001348,MCH004,None,15,2023-11-02,INS09,Scrap
DEF001554,PO0002786,MCH044,None,0,2024-12-31,INS05,Scrap
DEF001555,PO0004530,MCH004,Surface Scratch,39,2022-06-30,INS02,Pending
DEF001556,PO0002106,MCH045,Surface Scratch,12,2021-08-09,INS10,
DEF001557,PO0002636,MCH048,Assembly Fault,34,2024-12-08,INS01,Pending
DEF001558,PO0000060,MCH013,None,4,2024-06-18,INS05,Scrap
DEF001559,PO0002504,MCH044,Assembly Fault,35,2023-01-12,INS04,Accept
DEF001560,PO0004250,MCH050,Assembly Fault,3,2024-10-13,INS03,Pending
DEF001561,PO0004081,MCH049,None,5,2024-03-30,INS02,Pending
DEF001562,PO0003298,MCH033,Surface Scratch,34,2024-02-17,INS06,Pending
DEF001563,PO0001656,MCH014,Color Mismatch,13,2024-11-06,INS06,Accept
DEF001564,PO0003077,MCH039,Assembly Fault,0,2023-05-17,INS01,Scrap
DEF001565,PO0001917,MCH046,Material Defect,35,2023-11-21,INS06,
DEF001566,PO0002323,MCH042,Assembly Fault,15,2024-09-21,INS03,Pending
DEF001567,PO0001760,MCH002,Surface Scratch,18,2023-10-25,INS02,Accept
DEF001568,PO0000976,MCH039,None,19,2024-02-23,INS01,Scrap
DEF001569,PO0002619,MCH014,Material Defect,14,2023-05-26,INS10,Accept
DEF001570,PO0000275,MCH032,None,43,2024-11-03,INS07,Rework
DEF001571,PO0002655,MCH038,None,7,2024-01-14,INS07,Pending
DEF001572,PO0000815,MCH019,Dimensional Error,17,2024-01-11,INS08,
DEF001573,PO0003165,MCH026,Assembly Fault,44,2024-06-15,INS01,Scrap
DEF001574,PO0002522,MCH023,Surface Scratch,37,2023-11-10,INS10,Pending
DEF001575,PO0001622,MCH016,Assembly Fault,2,2024-04-24,INS01,Accept
DEF001576,PO0000170,MCH022,None,36,2023-08-18,INS04,Rework
DEF001577,PO0001557,MCH009,None,39,2024-02-25,INS08,Rework
DEF001578,PO0004649,MCH016,Assembly Fault,42,2024-06-07,INS04,Rework
DEF001579,PO0000336,MCH005,Assembly Fault,42,2023-11-06,INS01,
DEF001580,PO0004877,MCH047,Color Mismatch,0,2021-09-21,INS04,Accept
DEF001581,PO0003103,MCH034,Dimensional Error,9,2022-03-08,INS09,Rework
DEF001582,PO0002427,MCH018,Dimensional Error,14,2023-07-31,INS06,Pending
DEF001583,PO0003889,MCH044,Dimensional Error,46,2023-03-11,INS07,Pending
DEF001584,PO0002356,MCH028,Surface Scratch,19,2024-07-18,INS08,Rework
DEF001585,PO0002519,MCH050,None,18,2023-09-19,INS05,
DEF001586,PO0000080,MCH039,None,19,2024-11-15,INS01,Scrap
DEF001587,PO0004819,MCH029,Dimensional Error,40,2023-10-21,INS04,
DEF001588,PO0003108,MCH005,Dimensional Error,19,2024-11-09,INS04,Pending
DEF001589,PO0002624,MCH031,None,29,2024-11-03,INS09,Accept
DEF001590,PO0003592,MCH002,Material Defect,2,2024-01-31,INS05,Accept
DEF001591,PO0004927,MCH019,None,41,2022-12-10,INS09,Accept
DEF001592,PO0004680,MCH020,Dimensional Error,44,2022-08-13,INS01,Scrap
DEF001593,PO0002895,MCH038,None,35,2023-09-04,INS10,Accept
DEF001594,PO0002206,MCH022,Color Mismatch,44,2024-03-26,INS06,Pending
DEF001595,PO0004258,MCH050,None,36,2023-07-30,INS08,Rework
DEF001596,PO0003750,MCH040,Surface Scratch,20,2024-11-12,INS04,
DEF001597,PO0000270,MCH013,Surface Scratch,47,2024-11-02,INS10,
DEF001598,PO0003663,MCH030,Dimensional Error,37,2021-12-02,INS06,
DEF001599,PO0003463,MCH024,Color Mismatch,22,2022-11-02,INS09,Accept
DEF001600,PO0003708,MCH029,Assembly Fault,3,2021-09-23,INS05,Pending
DEF001601,PO0000463,MCH018,None,45,2021-02-17,INS10,Accept
DEF001602,PO0004892,MCH005,Dimensional Error,0,2024-08-19,INS10,Pending
DEF001603,PO0003143,MCH047,None,0,2024-03-14,INS05,
DEF001604,PO0004302,MCH003,None,38,2024-04-16,INS01,Accept
DEF001605,PO0001289,MCH042,Dimensional Error,15,2023-11-06,INS06,Accept
DEF001606,PO0004995,MCH047,None,9,2023-10-09,INS10,Rework
DEF001607,PO0003621,MCH005,Dimensional Error,23,2023-09-09,INS04,
DEF001608,PO0003690,MCH037,Material Defect,34,2024-11-01,INS02,Accept
DEF001609,PO0003454,MCH038,Surface Scratch,44,2023-12-17,INS03,Pending
DEF001610,PO0002061,MCH016,Color Mismatch,30,2024-09-02,INS01,
DEF001611,PO0004379,MCH048,Material Defect,2,2024-09-18,INS08,Scrap
DEF001612,PO0001347,MCH021,None,19,2023-11-28,INS05,Pending
DEF001613,PO0001824,MCH034,None,12,2024-12-22,INS10,Rework
DEF001614,PO0000095,MCH048,Dimensional Error,30,2024-03-29,INS10,Rework
DEF001615,PO0000932,MCH009,Assembly Fault,8,2024-12-01,INS05,Accept
DEF001616,PO0004418,MCH008,Material Defect,3,2024-09-20,INS02,Rework
DEF001617,PO0003739,MCH049,Surface Scratch,37,2023-08-10,INS04,Scrap
DEF001618,PO0001542,MCH005,Surface Scratch,13,2024-06-30,INS07,Scrap
DEF001619,PO0001915,MCH035,None,30,2023-10-31,INS09,Rework
DEF001620,PO0002797,MCH012,Material Defect,28,2023-08-23,INS02,Rework
DEF001621,PO0001070,MCH017,Assembly Fault,27,2024-09-25,INS05,
DEF001622,PO0000785,MCH029,Surface Scratch,26,2024-11-26,INS03,Scrap
DEF001623,PO0001782,MCH040,Assembly Fault,46,2023-02-21,INS01,Accept
DEF001624,PO0002716,MCH025,None,49,2022-01-10,INS05,
DEF001625,PO0002084,MCH003,Color Mismatch,18,2024-04-03,INS09,
DEF001626,PO0004155,MCH049,Material Defect,23,2024-07-26,INS10,Pending
DEF001627,PO0004307,MCH008,Dimensional Error,39,2024-06-15,INS03,Pending
DEF001628,PO0002900,MCH009,Dimensional Error,44,2024-11-29,INS10,Accept
DEF001629,PO0003954,MCH006,None,33,2024-11-22,INS08,Scrap
DEF001630,PO0000136,MCH023,None,14,2023-06-10,INS02,Accept
DEF001631,PO0003793,MCH024,Color Mismatch,36,2024-01-12,INS09,Rework
DEF001632,PO0003962,MCH025,Surface Scratch,41,2023-10-25,INS06,
DEF001633,PO0003629,MCH019,None,9,2024-01-23,INS06,Rework
DEF001634,PO0000333,MCH037,Color Mismatch,27,2024-05-13,INS07,Scrap
DEF001635,PO0002210,MCH036,None,16,2023-01-15,INS01,Rework
DEF001636,PO0003823,MCH036,Dimensional Error,44,2024-10-08,INS06,Scrap
DEF001637,PO0000456,MCH049,None,42,2024-10-05,INS05,Pending
DEF001638,PO0001972,MCH039,None,25,2024-01-20,INS01,Scrap
DEF001639,PO0002028,MCH011,Surface Scratch,44,2023-10-12,INS05,Pending
DEF001640,PO0003142,MCH008,Surface Scratch,20,2024-04-19,INS02,
DEF001641,PO0000485,MCH013,Surface Scratch,34,2023-06-24,INS06,
DEF001642,PO0003949,MCH015,Surface Scratch,35,2022-10-08,INS03,Scrap
DEF001643,PO0002531,MCH015,Surface Scratch,10,2022-08-26,INS03,Rework
DEF001644,PO0003408,MCH030,Dimensional Error,21,2024-06-26,INS10,Pending
DEF001645,PO0000607,MCH041,Dimensional Error,16,2023-03-03,INS06,
DEF001646,PO0003997,MCH028,Surface Scratch,46,2024-12-24,INS08,Rework
DEF001647,PO0000858,MCH030,Dimensional Error,8,2024-12-26,INS05,Accept
DEF001648,PO0001252,MCH016,Color Mismatch,42,2024-11-21,INS01,
DEF001649,PO0002117,MCH040,Assembly Fault,14,2024-11-27,INS10,Rework
DEF001650,PO0004522,MCH004,None,0,2024-05-13,INS04,Accept
DEF001651,PO0002317,MCH043,Surface Scratch,27,2024-05-27,INS03,
DEF001652,PO0002767,MCH026,Surface Scratch,36,2024-06-05,INS07,Accept
DEF001653,PO0001236,MCH017,Surface Scratch,16,2024-12-27,INS06,
DEF001654,PO0000734,MCH024,None,6,2023-06-11,INS10,Scrap
DEF001655,PO0000918,MCH025,Assembly Fault,35,2024-02-03,INS08,Rework
DEF001656,PO0004473,MCH011,Surface Scratch,16,2022-02-15,INS10,
DEF001657,PO0002589,MCH050,None,41,2023-05-21,INS08,Pending
DEF001658,PO0000419,MCH012,Dimensional Error,26,2023-10-30,INS05,Accept
DEF001659,PO0001742,MCH001,Surface Scratch,27,2024-07-21,INS02,Scrap
DEF001660,PO0003176,MCH049,Color Mismatch,20,2024-05-19,INS07,Accept
DEF001661,PO0000002,MCH022,Material Defect,49,2024-06-14,INS05,Rework
DEF001662,PO0001013,MCH036,Surface Scratch,31,2023-12-14,INS09,Scrap
DEF001663,PO0004989,MCH040,Assembly Fault,8,2024-11-01,INS06,
DEF001664,PO0001794,MCH014,None,31,2022-05-11,INS04,Pending
DEF001665,PO0003154,MCH034,None,32,2021-05-07,INS02,Scrap
DEF001666,PO0002282,MCH012,Surface Scratch,46,2024-11-11,INS08,Rework
DEF001667,PO0003366,MCH038,None,2,2023-08-02,INS03,Rework
DEF001668,PO0000366,MCH030,Color Mismatch,18,2024-12-20,INS10,Rework
DEF001669,PO0000525,MCH018,None,12,2022-10-24,INS07,Pending
DEF001670,PO0003624,MCH030,Material Defect,31,2022-12-09,INS06,
DEF001671,PO0000647,MCH030,None,10,2021-03-06,INS10,
DEF001672,PO0000281,MCH007,Dimensional Error,35,2024-08-06,INS10,
DEF001673,PO0002526,MCH031,Surface Scratch,22,2024-05-19,INS02,Scrap
DEF001674,PO0003167,MCH039,None,12,2024-08-19,INS10,Scrap
DEF001675,PO0000855,MCH043,Dimensional Error,15,2022-03-31,INS08,Rework
DEF001676,PO0003553,MCH022,Dimensional Error,0,2024-05-23,INS05,Scrap
DEF001677,PO0001305,MCH009,Surface Scratch,32,2022-10-15,INS08,Accept
DEF001678,PO0002324,MCH013,Color Mismatch,19,2024-06-02,INS07,
DEF001679,PO0001666,MCH045,Assembly Fault,45,2021-12-21,INS06,Pending
DEF001680,PO0004000,MCH011,None,21,2024-05-12,INS09,
DEF001681,PO0002863,MCH003,None,43,2024-05-25,INS08,Accept
DEF001682,PO0003456,MCH007,None,42,2021-11-15,INS01,Accept
DEF001683,PO0003880,MCH004,None,13,2024-04-09,INS04,Pending
DEF001684,PO0000032,MCH007,Assembly Fault,21,2023-08-15,INS01,Scrap
DEF001685,PO0000100,MCH013,Color Mismatch,11,2024-05-02,INS03,Pending
DEF001686,PO0001654,MCH013,Dimensional Error,34,2024-12-08,INS07,Scrap
DEF001687,PO0004874,MCH047,None,10,2024-04-24,INS01,Pending
DEF001688,PO0003604,MCH033,None,28,2023-12-28,INS10,Rework
DEF001689,PO0003300,MCH030,Surface Scratch,49,2024-02-04,INS04,Rework
DEF001690,PO0003155,MCH046,None,14,2021-10-22,INS04,Scrap
DEF001691,PO0003012,MCH047,Color Mismatch,3,2024-12-03,INS08,
DEF001692,PO0001937,MCH047,Surface Scratch,5,2022-10-24,INS03,Scrap
DEF001693,PO0000162,MCH010,Assembly Fault,33,2024-07-31,INS09,Accept
DEF001694,PO0004988,MCH030,None,25,2023-03-17,INS07,
DEF001695,PO0003538,MCH006,Assembly Fault,38,2023-11-13,INS03,Pending
DEF001696,PO0002485,MCH048,None,43,2024-07-12,INS08,Rework
DEF001697,PO0001784,MCH008,None,17,2023-07-05,INS06,Accept
DEF001698,PO0002718,MCH044,None,8,2024-09-26,INS06,
DEF001699,PO0003220,MCH019,Color Mismatch,29,2022-07-22,INS09,Rework
DEF001700,PO0001323,MCH012,Color Mismatch,15,2024-06-08,INS06,Pending
DEF001701,PO0004862,MCH019,None,45,2024-11-08,INS05,Rework
DEF001702,PO0002432,MCH024,Assembly Fault,14,2023-04-15,INS09,
DEF001703,PO0003305,MCH001,Color Mismatch,48,2024-12-17,INS03,Scrap
DEF001704,PO0000837,MCH034,Dimensional Error,0,2023-05-17,INS04,Accept
DEF001705,PO0001419,MCH009,Color Mismatch,31,2022-09-22,INS04,
DEF001706,PO0004181,MCH011,Material Defect,2,2024-12-01,INS02,Accept
DEF001707,PO0002183,MCH048,Surface Scratch,13,2022-12-03,INS04,Rework
DEF001708,PO0004054,MCH047,Surface Scratch,27,2024-08-23,INS07,
DEF001709,PO0002368,MCH036,Material Defect,3,2023-09-23,INS03,Rework
DEF001710,PO0001628,MCH026,Surface Scratch,33,2024-04-25,INS07,Pending
DEF001711,PO0001436,MCH012,None,1,2023-04-09,INS09,Rework
DEF001712,PO0000628,MCH003,Surface Scratch,16,2024-12-31,INS08,Pending
DEF001713,PO0004157,MCH029,Assembly Fault,45,2023-05-07,INS06,Rework
DEF001714,PO0000012,MCH033,None,37,2021-08-18,INS08,Accept
DEF001715,PO0003074,MCH034,Surface Scratch,11,2024-07-05,INS02,Rework
DEF001716,PO0001844,MCH028,Color Mismatch,13,2024-07-04,INS10,
DEF001717,PO0000641,MCH029,None,49,2024-08-14,INS08,Rework
DEF001718,PO0001674,MCH025,Assembly Fault,15,2023-12-21,INS05,Pending
DEF001719,PO0001598,MCH012,Assembly Fault,30,2023-11-24,INS02,Accept
DEF001720,PO0003742,MCH046,None,11,2024-10-16,INS10,Pending
DEF001721,PO0004424,MCH013,Surface Scratch,47,2023-09-11,INS06,Pending
DEF001722,PO0000445,MCH036,Color Mismatch,41,2024-01-03,INS08,Scrap
DEF001723,PO0002461,MCH035,None,46,2023-11-16,INS03,
DEF001724,PO0003460,MCH017,Surface Scratch,14,2024-11-10,INS07,Rework
DEF001725,PO0001381,MCH032,Assembly Fault,9,2023-04-28,INS08,Pending
DEF001726,PO0004906,MCH004,Surface Scratch,28,2024-02-02,INS10,Scrap
DEF001727,PO0002698,MCH021,Assembly Fault,32,2023-09-12,INS10,Pending
DEF001728,PO0004364,MCH015,Dimensional Error,38,2024-06-07,INS02,Accept
DEF001729,PO0000582,MCH029,Dimensional Error,24,2024-12-11,INS08,Pending
DEF001730,PO0000570,MCH015,Surface Scratch,32,2024-11-10,INS02,Rework
DEF001731,PO0002645,MCH042,Color Mismatch,37,2024-10-06,INS07,Accept
DEF001732,PO0003782,MCH002,Surface Scratch,7,2024-09-18,INS04,Rework
DEF001733,PO0002990,MCH020,Dimensional Error,45,2024-02-28,INS04,
DEF001734,PO0003029,MCH010,Surface Scratch,1,2023-01-09,INS03,
DEF001735,PO0002319,MCH030,Color Mismatch,38,2022-12-20,INS06,
DEF001736,PO0000750,MCH002,Assembly Fault,50,2024-07-06,INS10,Scrap
DEF001737,PO0004939,MCH010,Dimensional Error,46,2022-12-03,INS01,Accept
DEF001738,PO0002411,MCH025,None,48,2024-05-10,INS07,Scrap
DEF001739,PO0000092,MCH049,Surface Scratch,5,2023-12-16,INS08,Accept
DEF001740,PO0004668,MCH006,None,33,2024-07-23,INS09,Rework
DEF001741,PO0000558,MCH007,None,0,2024-08-26,INS01,Rework
DEF001742,PO0000499,MCH024,Surface Scratch,28,2024-03-22,INS10,Pending
DEF001743,PO0001122,MCH016,Assembly Fault,38,2024-07-14,INS04,Scrap
DEF001744,PO0002392,MCH043,Surface Scratch,20,2024-01-03,INS08,Rework
DEF001745,PO0001587,MCH038,Surface Scratch,29,2024-01-14,INS09,Rework
DEF001746,PO0000317,MCH005,None,22,2024-04-26,INS05,Accept
DEF001747,PO0004245,MCH005,None,31,2024-07-07,INS02,Scrap
DEF001748,PO0002671,MCH028,Surface Scratch,42,2023-12-09,INS01,Pending
DEF001749,PO0000861,MCH039,None,27,2021-07-24,INS08,Scrap
DEF001750,PO0003475,MCH020,Surface Scratch,23,2024-06-03,INS03,
DEF001751,PO0000531,MCH038,None,14,2021-11-28,INS09,Scrap
DEF001752,PO0001276,MCH041,Assembly Fault,12,2022-10-08,INS07,
DEF001753,PO0003753,MCH024,Assembly Fault,10,2024-06-17,INS02,
DEF001754,PO0004169,MCH017,Material Defect,0,2024-06-14,INS07,Accept
DEF001755,PO0003467,MCH036,Color Mismatch,41,2024-02-08,INS08,Scrap
DEF001756,PO0000559,MCH034,Surface Scratch,1,2021-12-31,INS07,Accept
DEF001757,PO0004254,MCH032,Dimensional Error,30,2024-03-06,INS06,Rework
DEF001758,PO0000892,MCH036,None,15,2024-11-20,INS10,Pending
DEF001759,PO0001571,MCH023,Material Defect,5,2024-10-17,INS08,
DEF001760,PO0001882,MCH046,Assembly Fault,42,2022-08-11,INS07,Rework
