order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_country,freight
11437,NW0007,6,2022-01-03,2023-09-03,2022-06-12,France,16.41
11438,NW0008,7,2021-01-11,2023-07-13,2021-07-30,Canada,127.24
11439,NW0001,9,2021-06-06,2023-02-03,2021-03-29,Germany,88.3
11440,NW0010,2,2023-12-13,2022-03-15,2024-01-17,France,88.49
11441,NW0006,1,2023-01-11,2022-04-29,2023-04-18,Mexico,51.61
11442,NW0003,9,2021-03-24,2022-12-24,2022-10-10,Germany,31.2
11443,NW0001,5,2023-06-14,2024-11-04,2023-03-09,Sweden,45.86
11444,NW0001,9,2024-09-14,2024-10-29,2021-01-04,Mexico,157.37
11445,NW0006,9,2023-05-03,2024-10-14,2022-12-23,Sweden,91.75
11446,NW0008,7,2022-07-11,2021-10-01,2024-09-21,Canada,146.25
11447,NW0003,9,2022-09-14,2023-07-02,2024-10-22,UK,120.51
11448,NW0007,4,2021-06-16,2023-02-17,2022-12-30,Germany,161.93
11449,NW0002,5,2022-01-29,2024-11-14,2022-11-27,Sweden,166.4
11450,NW0010,6,2023-03-18,2021-02-01,2023-01-31,Germany,107.62
11451,NW0002,6,2021-07-05,2023-08-03,2023-08-14,Sweden,131.49
11452,NW0006,7,2021-08-27,2021-06-16,2022-05-03,Germany,164.88
11453,NW0003,9,2023-12-01,2023-04-10,2023-11-09,Mexico,22.78
11454,NW0004,7,2022-11-21,2022-05-24,2022-09-12,France,36.83
11455,NW0010,2,2021-08-25,2021-10-26,2023-05-27,Germany,20.82
11456,NW0001,3,2023-08-20,2021-01-14,2021-04-01,France,88.83
11457,NW0001,7,2022-08-10,2024-10-22,2023-02-23,Mexico,106.4
11458,NW0005,3,2024-04-26,2021-03-16,2023-06-08,Sweden,29.14
11459,NW0005,3,2024-09-09,2024-04-14,2022-06-10,Spain,16.42
11460,NW0003,9,2024-05-30,2024-09-18,2022-11-21,Mexico,84.63
11461,NW0004,4,2024-12-11,2024-10-07,2021-03-23,Spain,141.45
11462,NW0006,5,2021-06-11,2024-02-05,2022-01-21,UK,88.08
11463,NW0007,1,2023-05-07,2024-10-06,2021-12-13,Canada,197.51
11464,NW0007,6,2023-02-12,2023-10-28,2024-01-05,Sweden,155.42
11465,NW0001,3,2023-05-18,2024-11-17,2021-06-09,Germany,190.45
11466,NW0007,3,2023-01-07,2024-09-30,2024-03-04,Mexico,133.52
11467,NW0004,3,2024-03-07,2023-03-15,2023-09-09,Germany,167.47
11468,NW0001,3,2022-04-01,2023-04-27,2021-07-18,Mexico,55.13
11469,NW0009,6,2022-09-09,2021-09-08,2021-04-23,Sweden,96.79
11470,NW0003,7,2021-11-13,2023-09-28,2022-10-16,France,197.78
11471,NW0001,5,2022-09-14,2023-08-08,2021-09-17,UK,182.04
11472,NW0008,7,2024-03-11,2022-01-17,2023-05-10,Canada,39.34
11473,NW0001,3,2023-01-25,2023-12-27,2024-03-31,Mexico,120.58
11474,NW0002,1,2022-12-10,2024-06-05,2022-08-15,Spain,146.68
11475,NW0010,5,2023-07-20,2022-10-17,2022-07-17,Sweden,135.1
11476,NW0010,1,2023-03-16,2023-11-18,2021-01-14,Sweden,4.15
11477,NW0005,1,2024-10-27,2022-09-10,2022-01-24,Spain,57.99
11478,NW0010,7,2022-06-10,2022-12-15,2022-05-17,Spain,88.06
11479,NW0010,5,2022-12-31,2022-04-05,2022-02-02,Germany,197.34
11480,NW0008,4,2024-10-14,2024-08-09,2021-01-30,France,190.11
11481,NW0007,5,2024-12-07,2023-02-03,2021-02-01,Mexico,193.0
11482,NW0009,8,2024-05-15,2021-01-27,2021-10-20,Mexico,114.74
11483,NW0006,9,2024-11-12,2023-04-20,2024-12-01,Mexico,65.25
11484,NW0002,5,2022-01-16,2023-11-25,2021-02-08,Mexico,168.01
11485,NW0009,5,2022-06-06,2022-04-20,2021-06-25,Canada,37.12
11486,NW0003,4,2021-03-28,2024-12-30,2024-11-26,Spain,172.48
11487,NW0006,6,2023-07-04,2024-09-16,2023-03-01,Germany,124.07
11488,NW0009,2,2024-07-27,2023-08-15,2024-04-03,Mexico,91.83
11489,NW0010,5,2024-08-05,2021-06-15,2022-11-30,Germany,26.67
11490,NW0004,7,2022-11-28,2021-09-30,2021-10-20,Mexico,42.98
11491,NW0001,2,2021-07-15,2021-09-10,2022-12-20,Mexico,3.45
11492,NW0008,3,2024-07-26,2021-11-23,2022-04-26,Mexico,138.25
11493,NW0001,4,2021-03-25,2021-10-02,2024-05-07,Germany,33.08
11494,NW0005,4,2022-07-04,2023-11-11,2021-03-10,Mexico,138.34
11495,NW0008,2,2022-05-25,2022-03-28,2023-11-18,France,12.71
11496,NW0002,2,2023-02-17,2021-04-29,2022-09-29,Germany,34.7
11497,NW0005,4,2023-05-01,2021-10-23,2021-03-17,Spain,197.51
11498,NW0002,4,2023-08-24,2021-12-26,2023-08-24,UK,97.24
11499,NW0006,7,2021-05-05,2021-09-04,2022-02-25,UK,13.25
11500,NW0007,6,2021-12-02,2023-02-20,2021-12-25,Canada,94.48
11501,NW0003,1,2023-10-23,2021-07-26,2022-07-21,France,175.89
11502,NW0003,3,2023-12-10,2023-06-10,2022-01-06,Mexico,135.56
11503,NW0007,8,2024-05-14,2021-03-10,2024-10-09,Germany,49.68
11504,NW0007,5,2022-06-05,2022-01-09,2023-03-29,France,87.19
11505,NW0007,5,2021-10-03,2024-10-30,2022-10-03,France,124.57
11506,NW0006,4,2024-11-11,2023-11-06,2023-05-31,Germany,70.85
11507,NW0002,5,2021-06-26,2023-01-29,2023-02-25,France,85.31
11508,NW0008,6,2023-07-23,2021-10-30,2022-07-07,UK,110.5
11509,NW0009,6,2024-08-16,2022-10-28,2022-06-02,Mexico,77.55
11510,NW0008,3,2023-12-17,2023-05-30,2023-09-08,Mexico,185.87
11511,NW0002,7,2023-08-16,2023-02-16,2023-06-12,Germany,53.72
11512,NW0008,3,2021-07-26,2021-07-02,2023-03-29,France,96.46
11513,NW0004,4,2024-11-13,2022-06-01,2023-10-04,Spain,24.2
11514,NW0003,7,2024-01-07,2024-09-01,2022-07-07,Sweden,144.9
11515,NW0006,5,2024-04-20,2021-04-01,2022-02-04,France,29.33
11516,NW0006,6,2024-01-31,2022-07-03,2021-01-10,Canada,103.85
11517,NW0003,9,2023-06-03,2022-04-11,2023-05-20,UK,154.84
11518,NW0008,5,2023-02-16,2021-03-27,2024-04-21,Mexico,120.06
11519,NW0001,6,2023-11-25,2022-07-27,2021-06-27,France,175.67
11520,NW0002,7,2021-11-16,2024-04-06,2021-02-18,UK,171.39
11521,NW0009,5,2022-10-10,2022-12-01,2021-04-27,Canada,138.26
11522,NW0006,4,2021-06-07,2021-06-02,2024-01-08,Mexico,111.57
11523,NW0005,5,2023-04-16,2021-09-04,2023-04-03,France,143.4
11524,NW0005,4,2024-03-20,2024-04-06,2023-12-09,Mexico,133.82
11525,NW0006,9,2023-07-11,2021-10-26,2021-07-06,Sweden,82.84
11526,NW0001,5,2021-11-18,2022-05-17,2023-11-10,UK,192.35
11527,NW0006,9,2022-06-24,2022-09-06,2023-03-27,Mexico,163.79
11528,NW0003,7,2021-05-16,2024-01-18,2023-08-21,Canada,187.36
11529,NW0001,3,2024-05-26,2024-06-28,2021-07-24,France,3.96
11530,NW0001,4,2024-07-29,2022-05-09,2021-01-23,Spain,71.93
11531,NW0002,5,2023-12-28,2024-12-06,2022-06-24,France,84.65
11532,NW0001,7,2023-01-04,2023-07-31,2024-07-25,Germany,23.16
11533,NW0003,9,2024-02-09,2023-01-23,2022-02-24,Canada,82.78
11534,NW0002,7,2021-09-07,2023-05-03,2021-12-19,France,149.69
11535,NW0010,4,2022-01-15,2024-03-17,2023-07-04,Sweden,72.99
11536,NW0007,2,2022-04-07,2024-11-23,2021-02-13,Canada,60.22
11537,NW0010,1,2023-05-23,2022-01-30,2022-12-28,UK,171.49
11538,NW0009,7,2023-10-06,2023-09-09,2021-07-28,Germany,196.48
11539,NW0006,1,2024-01-26,2023-01-22,2021-11-02,Mexico,170.88
11540,NW0003,3,2022-06-08,2021-02-02,2022-09-09,Germany,79.07
11541,NW0004,6,2024-02-28,2021-10-09,2024-08-24,France,56.06
11542,NW0007,8,2021-03-28,2021-04-15,2021-05-28,Canada,136.93
11543,NW0003,1,2021-05-21,2023-01-26,2023-01-01,UK,190.14
11544,NW0007,8,2022-11-03,2021-06-22,2022-04-04,France,23.42
11545,NW0007,3,2021-07-10,2023-08-05,2021-08-18,Spain,80.5
11546,NW0003,7,2024-04-26,2021-08-13,2022-04-07,Mexico,39.0
11547,NW0005,5,2021-10-31,2021-01-28,2023-08-27,Mexico,184.66
11548,NW0004,6,2021-12-28,2022-02-12,2021-11-16,UK,6.6
11549,NW0010,9,2023-08-31,2021-05-05,2022-08-18,Sweden,33.21
11550,NW0009,1,2021-04-27,2022-05-20,2021-11-29,Canada,83.55
11551,NW0003,4,2023-09-19,2024-07-24,2022-11-06,Sweden,64.26
11552,NW0002,9,2021-12-05,2022-09-22,2024-06-12,France,85.78
11553,NW0004,4,2024-11-17,2024-08-23,2024-08-05,UK,81.46
11554,NW0006,1,2023-10-30,2024-03-05,2024-01-19,Sweden,107.87
11555,NW0004,5,2021-12-20,2023-11-18,2023-09-05,UK,14.78
11556,NW0006,6,2023-08-18,2024-09-08,2021-05-17,Germany,71.53
11557,NW0005,3,2024-09-12,2021-08-05,2022-07-08,UK,100.91
11558,NW0008,3,2022-02-16,2024-12-09,2023-10-05,Spain,136.08
11559,NW0003,5,2023-09-21,2022-12-04,2024-05-26,Mexico,73.57
11560,NW0003,4,2024-12-17,2022-01-11,2024-10-10,Canada,89.2
11561,NW0008,3,2023-11-11,2023-06-13,2021-10-28,Mexico,123.06
11562,NW0009,6,2023-01-05,2024-10-20,2024-12-19,France,153.43
11563,NW0002,4,2023-03-06,2024-11-07,2021-03-25,Germany,168.36
11564,NW0010,3,2022-05-02,2022-03-10,2024-09-14,Mexico,111.74
11565,NW0009,4,2023-04-18,2024-07-04,2022-03-14,France,41.43
11566,NW0005,1,2024-01-28,2021-10-20,2023-08-14,Germany,187.49
11567,NW0004,5,2021-08-01,2024-04-04,2024-04-17,Germany,112.65
11568,NW0002,8,2022-02-26,2024-03-14,2024-11-03,UK,15.88
11569,NW0008,5,2023-02-07,2022-06-07,2023-06-19,Mexico,182.45
11570,NW0003,9,2022-10-14,2023-07-27,2024-02-01,Mexico,65.33
11571,NW0008,5,2022-11-02,2023-07-28,2023-06-27,Mexico,133.32
11572,NW0002,3,2023-01-03,2021-09-06,2021-01-22,Germany,44.82
11573,NW0005,6,2022-03-11,2024-06-08,2023-09-02,Germany,72.67
11574,NW0003,9,2022-08-29,2022-03-07,2022-10-05,Germany,32.25
11575,NW0007,7,2023-05-23,2023-05-27,2023-07-02,Sweden,20.7
11576,NW0003,2,2022-08-12,2022-11-01,2023-12-20,Germany,198.34
11577,NW0002,8,2022-11-05,2021-08-13,2021-11-11,UK,96.36
11578,NW0004,1,2024-06-15,2024-09-25,2023-09-22,UK,14.95
11579,NW0002,7,2022-08-25,2021-03-06,2021-11-26,UK,31.42
11580,NW0007,2,2021-02-23,2023-07-13,2023-09-07,France,117.92
11581,NW0001,6,2021-12-28,2022-08-26,2021-12-17,Spain,44.52
11582,NW0008,6,2021-06-26,2024-09-03,2023-06-21,UK,167.18
11583,NW0003,2,2022-08-12,2023-06-13,2024-11-13,Mexico,160.11
11584,NW0010,3,2021-08-20,2021-01-22,2021-05-15,Germany,35.79
11585,NW0003,6,2024-05-10,2024-04-27,2024-01-29,Mexico,29.85
11586,NW0009,8,2021-08-03,2023-12-18,2024-05-06,Sweden,71.8
11587,NW0009,8,2022-04-27,2023-03-10,2024-04-05,Germany,160.86
11588,NW0005,7,2022-12-21,2023-08-31,2024-05-22,Germany,182.44
11589,NW0007,3,2024-05-21,2023-08-06,2021-09-02,Germany,148.0
11590,NW0004,5,2022-08-26,2024-10-25,2021-09-09,UK,55.17
11591,NW0004,1,2024-10-20,2022-11-29,2021-01-14,Germany,165.6
11592,NW0007,1,2023-12-23,2023-01-13,2022-03-05,Sweden,135.92
11593,NW0008,6,2022-09-19,2023-06-12,2021-04-27,Mexico,199.06
11594,NW0003,5,2021-07-29,2024-02-23,2022-07-21,France,101.67
11595,NW0001,9,2022-12-21,2023-02-06,2021-06-28,Germany,149.27
11596,NW0003,5,2023-09-22,2024-02-23,2023-03-08,Germany,153.48
11597,NW0007,5,2024-09-28,2023-10-26,2024-04-28,Spain,38.0
11598,NW0009,4,2022-06-26,2023-08-31,2023-01-13,Spain,183.64
11599,NW0009,7,2024-05-15,2024-03-26,2024-02-16,France,76.61
11600,NW0007,7,2024-07-14,2021-01-21,2022-02-16,Germany,132.51
11601,NW0007,4,2024-10-04,2024-05-28,2024-03-20,Germany,84.0
11602,NW0010,4,2024-11-05,2024-09-27,2024-09-09,Canada,163.87
11603,NW0010,9,2021-12-06,2024-11-27,2021-06-28,Germany,75.83
11604,NW0008,9,2023-11-23,2021-05-24,2022-10-26,Canada,197.24
11605,NW0002,9,2022-09-01,2024-09-21,2021-01-28,UK,78.44
11606,NW0008,5,2022-02-15,2023-09-11,2024-03-28,Spain,61.46
11607,NW0010,8,2021-08-09,2022-01-28,2023-04-13,Spain,107.35
11608,NW0008,5,2023-04-29,2021-02-14,2021-09-18,Mexico,159.81
11609,NW0010,7,2024-02-13,2023-11-26,2022-10-13,Mexico,124.53
11610,NW0003,1,2022-07-27,2021-10-14,2023-04-30,Germany,38.12
11611,NW0002,8,2024-03-02,2022-02-28,2023-07-06,Sweden,135.27
11612,NW0010,4,2023-03-05,2022-05-28,2024-03-02,France,180.97
11613,NW0002,3,2021-03-27,2021-12-16,2021-03-25,France,102.98
11614,NW0007,9,2023-07-15,2024-01-13,2024-05-22,Germany,29.85
11615,NW0004,8,2021-04-10,2023-06-20,2021-11-23,UK,150.41
11616,NW0002,8,2024-04-09,2021-12-19,2021-12-25,Germany,4.75
11617,NW0007,7,2023-05-08,2024-05-13,2022-01-18,Germany,79.27
11618,NW0004,7,2021-08-30,2024-05-09,2024-03-26,Mexico,82.2
11619,NW0008,1,2023-09-10,2022-11-23,2021-10-03,Germany,144.16
11620,NW0007,1,2021-04-23,2021-05-16,2024-11-30,Canada,158.48
11621,NW0005,1,2023-07-09,2023-06-29,2023-06-06,Canada,143.26
11622,NW0009,5,2024-02-04,2024-01-31,2023-02-10,Germany,132.29
11623,NW0006,5,2023-11-27,2024-02-14,2024-03-24,Sweden,99.29
11624,NW0005,6,2021-07-16,2022-02-02,2023-01-21,France,185.26
11625,NW0002,7,2023-12-01,2023-08-25,2022-07-27,UK,151.88
11626,NW0007,4,2021-06-01,2021-08-22,2024-12-07,Germany,48.96
11627,NW0004,8,2023-11-30,2023-10-11,2022-12-22,Canada,193.42
11628,NW0009,7,2022-07-17,2021-09-30,2021-02-20,Germany,5.73
11629,NW0010,5,2024-07-22,2024-08-31,2022-03-23,France,24.78
11630,NW0008,9,2022-11-20,2022-04-22,2022-12-19,Germany,156.27
11631,NW0003,8,2023-11-04,2021-04-02,2023-12-13,Mexico,130.97
11632,NW0005,4,2023-01-18,2024-02-25,2022-12-04,Mexico,12.88
11633,NW0010,5,2021-05-07,2023-11-22,2021-11-04,UK,186.26
11634,NW0002,4,2024-10-10,2024-06-24,2024-01-19,UK,84.06
11635,NW0005,6,2021-07-05,2023-10-26,2023-03-29,Mexico,108.98
11636,NW0007,9,2024-06-19,2024-12-16,2023-01-02,Spain,132.36
11637,NW0003,4,2022-08-25,2023-08-06,2024-08-28,Mexico,109.78
11638,NW0009,9,2021-03-26,2022-04-16,2023-05-16,UK,157.83
11639,NW0007,2,2023-05-30,2024-10-15,2021-06-17,Germany,88.12
11640,NW0006,2,2023-03-24,2022-05-17,2024-08-20,UK,74.33
11641,NW0002,6,2023-11-23,2023-04-23,2023-05-25,Spain,20.45
11642,NW0005,6,2021-03-15,2023-09-02,2023-10-31,Sweden,98.22
11643,NW0001,9,2023-07-28,2022-04-14,2022-05-17,Mexico,92.63
11644,NW0004,5,2024-03-20,2023-09-13,2024-06-10,France,154.76
11645,NW0006,7,2021-10-12,2024-09-26,2024-07-05,Canada,167.13
11646,NW0010,3,2021-02-19,2023-11-11,2022-06-18,UK,186.37
11647,NW0007,7,2021-08-13,2022-08-22,2023-07-31,France,42.44
11648,NW0005,5,2024-04-25,2023-08-08,2023-04-06,France,152.65
11649,NW0001,9,2023-02-04,2021-03-11,2024-06-29,Germany,64.54
11650,NW0004,1,2022-09-20,2023-02-22,2021-10-04,Mexico,156.96
11651,NW0009,1,2021-10-09,2024-07-11,2023-02-04,France,124.55
11652,NW0004,1,2024-03-29,2024-08-07,2024-07-01,Sweden,82.48
11653,NW0009,5,2023-01-02,2023-11-08,2022-03-17,Germany,160.19
11654,NW0006,4,2022-05-05,2024-07-27,2022-01-28,Germany,138.57
11655,NW0003,6,2022-12-07,2021-02-25,2023-01-14,Sweden,132.01
11656,NW0009,5,2022-09-21,2024-06-11,2021-09-12,Sweden,71.53
11657,NW0002,3,2021-06-13,2024-11-22,2024-10-31,Sweden,138.61
11658,NW0005,5,2021-02-11,2024-09-15,2021-04-06,Mexico,77.47
11659,NW0009,6,2021-01-21,2022-03-27,2023-09-10,Sweden,49.91
11660,NW0005,4,2021-12-18,2023-05-17,2023-05-21,France,39.09
11661,NW0009,2,2021-04-11,2022-02-17,2022-12-02,France,81.93
11662,NW0010,4,2023-04-07,2024-06-03,2022-12-23,Mexico,78.05
11663,NW0009,1,2024-08-04,2022-08-06,2022-08-05,Germany,134.16
11664,NW0007,2,2024-11-07,2023-05-24,2024-04-20,France,27.48
11665,NW0007,7,2022-07-19,2024-06-02,2022-10-21,France,147.88
11666,NW0003,2,2023-03-03,2024-12-12,2024-06-02,Sweden,135.38
11667,NW0001,7,2024-08-04,2024-07-19,2024-02-03,France,54.36
11668,NW0005,8,2024-09-07,2024-03-14,2021-05-11,Germany,10.26
11669,NW0004,2,2021-08-10,2021-06-26,2023-01-28,France,86.18
11670,NW0007,6,2024-05-08,2024-04-23,2024-01-01,Sweden,78.92
11671,NW0006,7,2024-02-17,2023-11-27,2022-09-06,Mexico,172.29
11672,NW0006,4,2024-09-11,2021-11-12,2022-09-08,France,184.78
11673,NW0002,3,2021-12-21,2024-08-20,2021-01-07,Germany,140.17
11674,NW0002,2,2024-09-04,2021-07-12,2022-04-13,UK,147.61
11675,NW0002,8,2021-02-07,2021-05-05,2024-08-08,Germany,148.09
11676,NW0002,7,2021-11-10,2023-06-18,2023-04-22,France,168.99
11677,NW0006,8,2022-09-09,2024-11-10,2021-03-14,Germany,88.69
11678,NW0003,3,2022-11-19,2023-03-17,2022-07-01,Spain,197.28
11679,NW0002,7,2023-07-26,2024-04-09,2021-08-31,France,198.97
11680,NW0006,1,2022-09-26,2024-12-20,2021-08-08,Spain,92.2
11681,NW0006,1,2024-08-11,2021-03-27,2021-10-04,Canada,150.66
11682,NW0010,9,2024-09-04,2021-06-22,2023-02-18,Germany,46.29
11683,NW0008,3,2022-06-26,2024-02-14,2022-10-15,France,144.33
11684,NW0009,7,2024-11-05,2022-06-03,2023-06-06,Mexico,50.6
11685,NW0007,5,2023-10-02,2021-11-15,2022-11-04,Germany,7.79
11686,NW0001,3,2023-11-30,2024-10-13,2024-08-26,Canada,105.99
11687,NW0005,5,2023-02-10,2024-07-22,2024-09-23,UK,66.41
11688,NW0007,6,2021-06-26,2022-03-01,2023-04-14,Germany,106.03
11689,NW0008,3,2022-06-21,2024-12-15,2024-10-22,France,149.55
11690,NW0001,5,2022-12-06,2022-08-08,2023-12-27,Mexico,20.83
11691,NW0001,5,2022-07-07,2021-09-29,2021-08-27,Germany,153.64
11692,NW0001,1,2023-02-10,2022-10-20,2024-09-19,Canada,106.31
11693,NW0005,6,2021-05-16,2024-10-16,2023-06-20,Germany,57.14
11694,NW0009,5,2022-07-30,2022-07-02,2024-11-11,Germany,66.4
11695,NW0005,3,2021-02-03,2024-06-26,2022-05-22,Mexico,76.39
11696,NW0002,3,2024-10-27,2023-03-29,2022-10-24,Mexico,41.61
11697,NW0004,3,2022-05-23,2022-12-30,2022-02-16,France,130.56
11698,NW0002,8,2021-04-19,2023-10-20,2023-04-01,Germany,66.42
11699,NW0002,6,2023-01-13,2024-06-01,2024-10-30,Germany,182.05
11700,NW0005,1,2023-12-30,2024-07-06,2023-12-23,Germany,194.78
11701,NW0006,8,2023-12-29,2024-07-08,2022-02-24,Canada,83.46
11702,NW0009,4,2022-04-18,2022-07-28,2022-08-05,Canada,152.83
11703,NW0010,7,2023-12-04,2021-10-26,2023-11-28,France,141.18
11704,NW0008,3,2024-07-21,2023-02-14,2022-12-24,France,98.03
11705,NW0003,5,2023-02-04,2024-04-08,2023-11-26,Spain,51.32
11706,NW0010,2,2022-12-17,2023-01-04,2024-02-24,Sweden,119.92
11707,NW0002,8,2024-01-12,2024-03-07,2023-12-23,Canada,6.65
11708,NW0003,3,2021-03-17,2021-05-03,2024-02-18,Germany,111.35
11709,NW0008,2,2022-06-11,2021-12-12,2024-12-27,Germany,55.99
11710,NW0008,8,2024-12-18,2023-10-03,2022-04-04,UK,145.23
11711,NW0010,9,2024-01-24,2021-04-20,2023-05-15,France,21.52
11712,NW0010,9,2023-09-21,2021-11-19,2021-07-18,Mexico,157.72
11713,NW0009,7,2021-04-14,2023-11-03,2021-01-19,Mexico,39.78
11714,NW0008,6,2024-11-12,2024-05-28,2022-11-06,UK,96.48
11715,NW0001,9,2022-06-03,2024-06-23,2023-07-28,Germany,135.86
11716,NW0004,1,2023-07-30,2024-05-21,2022-06-23,Sweden,137.69
11717,NW0004,6,2024-03-21,2022-02-02,2022-11-19,France,14.67
11718,NW0005,5,2023-06-16,2024-06-02,2024-11-01,France,123.35
11719,NW0002,1,2021-08-02,2023-09-13,2021-12-14,Canada,68.75
11720,NW0003,9,2024-09-14,2023-08-02,2022-06-08,Germany,174.44
11721,NW0007,1,2023-08-24,2023-10-21,2021-12-11,France,168.63
11722,NW0010,8,2023-10-23,2021-06-12,2022-05-31,Canada,179.9
11723,NW0004,2,2021-01-01,2021-05-27,2022-08-11,Mexico,188.79
11724,NW0001,5,2021-07-21,2024-03-21,2021-02-25,Germany,99.0
11725,NW0001,6,2021-01-04,2023-08-02,2024-04-08,France,12.99
11726,NW0010,9,2023-11-10,2022-08-21,2022-05-05,France,147.53
11727,NW0007,2,2024-05-01,2024-09-11,2021-03-08,France,199.09
11728,NW0004,3,2024-01-22,2021-05-18,2022-12-19,Canada,132.91
11729,NW0007,1,2021-10-16,2023-08-19,2022-09-15,Spain,37.11
11730,NW0010,7,2024-11-01,2021-02-05,2022-05-18,UK,130.76
11731,NW0002,7,2024-12-01,2024-09-30,2024-06-02,UK,124.56
11732,NW0006,9,2024-02-23,2024-08-29,2021-10-29,Germany,177.57
11733,NW0004,1,2023-11-27,2021-10-23,2021-09-23,Sweden,53.26
11734,NW0005,3,2022-09-20,2021-02-19,2024-03-06,Germany,4.37
11735,NW0009,6,2024-11-14,2022-04-26,2024-06-23,Germany,173.73
11736,NW0005,9,2022-11-22,2023-10-11,2024-11-30,Germany,44.74
11737,NW0003,8,2021-01-30,2021-01-18,2022-12-15,France,117.58
11738,NW0002,3,2023-10-21,2021-03-30,2022-04-05,Mexico,189.24
11739,NW0004,8,2024-09-23,2021-06-06,2023-04-21,Mexico,138.75
11740,NW0007,2,2022-10-11,2022-03-20,2023-03-01,Mexico,183.24
11741,NW0008,2,2024-03-07,2023-12-19,2024-03-27,Sweden,104.77
11742,NW0003,1,2024-04-03,2023-04-12,2022-11-11,Spain,159.92
11743,NW0002,9,2022-11-25,2021-11-18,2023-05-02,France,187.37
11744,NW0001,7,2023-04-21,2022-12-09,2024-02-25,Mexico,166.64
11745,NW0010,4,2023-07-04,2023-06-04,2021-02-02,Germany,23.69
11746,NW0005,3,2023-09-21,2023-02-03,2023-11-14,France,146.76
11747,NW0004,8,2021-07-07,2021-11-23,2022-12-20,Germany,18.71
11748,NW0005,6,2021-02-11,2022-11-02,2024-02-18,Mexico,14.14
11749,NW0002,5,2021-01-11,2021-04-06,2022-07-23,Sweden,57.93
11750,NW0002,4,2024-09-23,2023-10-12,2023-03-04,Spain,155.19
11751,NW0005,3,2022-05-27,2023-12-19,2021-02-12,Sweden,179.75
11752,NW0009,9,2021-03-24,2024-07-03,2024-08-23,Mexico,83.81
11753,NW0010,7,2022-11-05,2021-12-09,2023-09-28,France,143.37
11754,NW0005,6,2021-03-16,2021-05-16,2021-07-22,Canada,160.89
11755,NW0002,2,2022-11-24,2024-02-17,2024-06-23,Canada,91.76
11756,NW0004,1,2024-08-23,2022-03-20,2023-02-18,Germany,6.54
11757,NW0010,7,2021-05-29,2023-12-25,2022-04-20,Germany,166.12
11758,NW0002,3,2021-12-24,2023-02-24,2021-02-16,Spain,157.35
11759,NW0006,2,2022-10-30,2023-10-23,2024-02-03,France,97.35
11760,NW0003,1,2023-02-05,2023-04-13,2022-08-25,Germany,65.02
11761,NW0003,1,2022-10-19,2024-07-22,2021-07-01,Canada,36.6
11762,NW0005,1,2022-07-02,2023-09-29,2021-06-05,Canada,40.84
11763,NW0001,9,2021-04-15,2023-10-29,2024-07-28,Germany,112.95
11764,NW0003,1,2024-09-07,2023-06-21,2022-04-01,Mexico,152.06
11765,NW0005,2,2023-09-30,2023-05-27,2022-12-29,France,122.35
11766,NW0004,3,2022-03-23,2024-05-08,2022-06-04,Sweden,134.35
11767,NW0007,2,2022-04-04,2024-05-02,2024-08-11,Germany,193.17
11768,NW0009,3,2024-04-25,2023-09-23,2022-12-15,Germany,181.98
11769,NW0004,6,2023-02-09,2023-04-07,2023-07-03,Mexico,25.06
11770,NW0003,8,2023-12-03,2024-07-04,2021-11-07,Germany,110.54
11771,NW0002,4,2024-09-01,2022-09-16,2022-07-22,UK,41.8
11772,NW0001,6,2024-11-17,2022-11-27,2021-05-28,Sweden,17.88
11773,NW0003,9,2023-01-02,2022-10-24,2024-07-17,France,171.02
11774,NW0003,3,2024-01-12,2023-04-22,2021-10-06,Spain,125.38
11775,NW0009,1,2022-04-15,2021-02-24,2021-02-15,France,26.51
11776,NW0002,8,2023-04-19,2021-05-12,2021-06-02,France,154.57
11777,NW0002,4,2022-03-07,2024-11-04,2023-05-23,Mexico,184.07
11778,NW0006,2,2023-03-21,2022-03-24,2022-10-09,Sweden,6.47
11779,NW0009,5,2022-05-02,2022-11-12,2022-06-15,Canada,45.8
11780,NW0009,6,2021-09-21,2021-02-23,2024-11-11,France,144.84
11781,NW0006,9,2024-07-26,2021-08-11,2023-05-19,France,11.22
11782,NW0009,9,2022-01-19,2021-12-16,2024-12-23,Canada,125.54
11783,NW0007,2,2021-04-02,2024-12-13,2022-06-28,Germany,89.43
11784,NW0010,7,2023-11-05,2024-01-28,2024-09-02,Germany,91.83
11785,NW0009,9,2024-05-27,2022-04-12,2021-03-29,Sweden,129.98
11786,NW0005,1,2024-05-12,2022-02-11,2021-08-04,Mexico,157.61
11787,NW0002,2,2022-08-05,2021-06-28,2023-01-08,Germany,199.79
11788,NW0010,2,2024-07-01,2023-10-16,2022-05-23,Canada,27.62
11789,NW0004,6,2022-08-19,2021-04-13,2022-03-30,Spain,41.77
11790,NW0002,8,2024-10-18,2024-03-02,2023-10-04,Sweden,176.41
11791,NW0006,1,2022-02-03,2023-12-12,2023-08-23,Sweden,139.46
11792,NW0009,3,2024-09-02,2021-02-26,2024-01-22,Sweden,134.37
11793,NW0003,6,2022-03-12,2023-09-29,2024-05-07,Germany,12.06
11794,NW0010,9,2023-05-25,2024-04-19,2023-10-02,Mexico,13.22
11795,NW0003,6,2021-04-16,2024-11-15,2024-04-19,France,43.04
