order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD0000696,1,credit_card,4,1285.63
ORD0000697,1,voucher,2,1835.27
ORD0000698,1,debit_card,7,110.4
ORD0000699,1,boleto,5,215.56
ORD0000700,1,debit_card,2,1156.65
ORD0000701,1,boleto,2,1484.58
ORD0000702,1,debit_card,10,991.67
ORD0000703,1,voucher,4,936.6
ORD0000704,1,voucher,3,1507.63
ORD0000705,1,voucher,7,594.63
ORD0000706,1,voucher,11,1608.06
ORD0000707,1,debit_card,6,130.25
ORD0000708,1,debit_card,1,1911.68
ORD0000709,1,credit_card,8,612.57
ORD0000710,1,voucher,8,1515.26
ORD0000711,1,boleto,9,299.85
ORD0000712,1,credit_card,9,426.41
ORD0000713,1,boleto,8,76.04
ORD0000714,1,boleto,7,32.78
ORD0000715,1,debit_card,4,214.47
ORD0000716,1,credit_card,8,1772.57
ORD0000717,1,debit_card,10,1525.8
ORD0000718,1,voucher,5,1926.73
ORD0000719,1,credit_card,6,203.08
ORD0000720,1,credit_card,11,1336.07
ORD0000721,1,credit_card,5,1233.31
ORD0000722,1,debit_card,12,226.68
ORD0000723,1,boleto,8,1388.59
ORD0000724,1,voucher,6,25.63
ORD0000725,1,credit_card,12,429.45
ORD0000726,1,boleto,11,1669.67
ORD0000727,1,credit_card,6,1217.65
ORD0000728,1,credit_card,6,909.69
ORD0000729,1,debit_card,1,298.78
ORD0000730,1,boleto,2,614.11
ORD0000731,1,debit_card,12,1182.98
ORD0000732,1,boleto,8,457.85
ORD0000733,1,debit_card,11,966.03
ORD0000734,1,debit_card,4,107.25
ORD0000735,1,debit_card,2,38.67
ORD0000736,1,credit_card,2,1238.39
ORD0000737,1,boleto,4,1612.1
ORD0000738,1,boleto,2,1027.53
ORD0000739,1,credit_card,12,1351.84
ORD0000740,1,debit_card,5,57.6
ORD0000741,1,debit_card,11,1303.79
ORD0000742,1,debit_card,4,494.34
ORD0000743,1,debit_card,5,1617.46
ORD0000744,1,credit_card,3,624.53
ORD0000745,1,credit_card,3,1209.29
ORD0000746,1,debit_card,9,956.71
ORD0000747,1,credit_card,5,675.27
ORD0000748,1,voucher,2,1272.06
ORD0000749,1,voucher,7,893.67
ORD0000750,1,boleto,6,1031.3
ORD0000751,1,voucher,12,247.46
ORD0000752,1,credit_card,1,196.63
ORD0000753,1,debit_card,3,1656.51
ORD0000754,1,debit_card,3,514.14
ORD0000755,1,boleto,3,125.9
ORD0000756,1,credit_card,3,1320.27
ORD0000757,1,boleto,5,1338.25
ORD0000758,1,voucher,3,1109.43
ORD0000759,1,boleto,4,72.73
ORD0000760,1,credit_card,9,139.94
ORD0000761,1,debit_card,4,1644.93
ORD0000762,1,voucher,4,1657.56
ORD0000763,1,voucher,10,497.51
ORD0000764,1,debit_card,9,647.31
ORD0000765,1,boleto,7,1562.57
ORD0000766,1,boleto,3,1838.35
ORD0000767,1,credit_card,3,1172.6
ORD0000768,1,credit_card,2,1173.59
ORD0000769,1,voucher,12,542.9
ORD0000770,1,credit_card,9,356.85
ORD0000771,1,debit_card,6,251.75
ORD0000772,1,boleto,8,707.0
ORD0000773,1,debit_card,2,473.88
ORD0000774,1,boleto,3,378.73
ORD0000775,1,voucher,9,62.1
ORD0000776,1,boleto,3,715.07
ORD0000777,1,debit_card,6,308.52
ORD0000778,1,boleto,11,1218.98
ORD0000779,1,debit_card,1,20.93
ORD0000780,1,voucher,2,1346.28
ORD0000781,1,debit_card,2,132.46
ORD0000782,1,debit_card,7,1744.38
ORD0000783,1,boleto,9,1958.31
ORD0000784,1,boleto,10,1358.63
ORD0000785,1,boleto,1,1567.74
ORD0000786,1,voucher,6,932.61
ORD0000787,1,boleto,10,1559.07
ORD0000788,1,credit_card,6,1785.06
ORD0000789,1,voucher,6,1556.34
ORD0000790,1,voucher,5,269.07
ORD0000791,1,debit_card,7,1956.56
ORD0000792,1,debit_card,7,342.6
ORD0000793,1,debit_card,12,1311.03
ORD0000794,1,debit_card,2,834.73
ORD0000795,1,boleto,9,1280.26
ORD0000796,1,credit_card,5,1593.54
ORD0000797,1,voucher,9,1432.11
ORD0000798,1,credit_card,1,870.99
ORD0000799,1,boleto,9,1404.63
ORD0000800,1,debit_card,7,1441.59
ORD0000801,1,debit_card,11,486.9
ORD0000802,1,voucher,6,1174.2
ORD0000803,1,debit_card,3,617.22
ORD0000804,1,debit_card,11,481.02
ORD0000805,1,credit_card,4,1413.01
ORD0000806,1,credit_card,7,654.96
ORD0000807,1,voucher,6,775.22
ORD0000808,1,voucher,1,1569.93
ORD0000809,1,boleto,9,1963.97
ORD0000810,1,debit_card,6,1283.74
ORD0000811,1,credit_card,1,1607.46
ORD0000812,1,boleto,4,671.92
ORD0000813,1,debit_card,6,527.63
ORD0000814,1,boleto,1,559.72
ORD0000815,1,debit_card,4,1637.86
ORD0000816,1,boleto,4,1343.72
ORD0000817,1,voucher,6,306.06
ORD0000818,1,credit_card,8,1373.74
ORD0000819,1,boleto,2,1059.97
ORD0000820,1,voucher,1,468.42
ORD0000821,1,credit_card,1,1129.67
ORD0000822,1,boleto,11,1919.35
ORD0000823,1,voucher,1,1566.49
ORD0000824,1,voucher,1,1813.73
ORD0000825,1,boleto,9,849.55
ORD0000826,1,boleto,7,982.77
ORD0000827,1,debit_card,9,792.61
ORD0000828,1,boleto,7,1568.43
ORD0000829,1,voucher,5,1737.55
ORD0000830,1,debit_card,8,1925.33
ORD0000831,1,credit_card,3,166.16
ORD0000832,1,boleto,1,347.61
ORD0000833,1,voucher,4,1854.53
ORD0000834,1,boleto,12,413.2
ORD0000835,1,boleto,10,1105.49
ORD0000836,1,boleto,12,1221.12
ORD0000837,1,debit_card,12,975.07
ORD0000838,1,voucher,1,1518.25
ORD0000839,1,boleto,10,985.51
ORD0000840,1,credit_card,8,1424.73
ORD0000841,1,voucher,6,1016.34
ORD0000842,1,credit_card,10,881.3
ORD0000843,1,credit_card,9,1496.05
ORD0000844,1,boleto,6,1416.34
ORD0000845,1,credit_card,7,301.55
ORD0000846,1,credit_card,8,1302.74
ORD0000847,1,debit_card,11,1589.53
ORD0000848,1,credit_card,8,1217.09
ORD0000849,1,voucher,3,1257.07
ORD0000850,1,voucher,2,1743.84
ORD0000851,1,voucher,6,815.93
ORD0000852,1,credit_card,10,200.99
ORD0000853,1,boleto,12,114.06
ORD0000854,1,boleto,4,466.71
ORD0000855,1,credit_card,1,1248.93
ORD0000856,1,debit_card,3,1630.26
ORD0000857,1,voucher,11,1093.97
ORD0000858,1,boleto,3,730.49
ORD0000859,1,debit_card,12,1043.32
ORD0000860,1,boleto,4,1619.91
ORD0000861,1,boleto,3,57.15
ORD0000862,1,voucher,11,245.11
ORD0000863,1,credit_card,12,1888.05
ORD0000864,1,voucher,8,1281.96
ORD0000865,1,debit_card,5,933.22
ORD0000866,1,debit_card,3,1033.82
ORD0000867,1,debit_card,11,1141.71
ORD0000868,1,boleto,9,55.92
ORD0000869,1,boleto,4,1105.24
ORD0000870,1,voucher,3,1973.12
ORD0000871,1,voucher,12,1146.95
ORD0000872,1,debit_card,3,174.45
ORD0000873,1,boleto,4,1542.61
ORD0000874,1,debit_card,11,866.03
ORD0000875,1,boleto,6,456.61
ORD0000876,1,boleto,2,78.64
ORD0000877,1,boleto,6,886.25
ORD0000878,1,debit_card,2,1205.33
ORD0000879,1,debit_card,6,1158.75
ORD0000880,1,debit_card,3,141.39
ORD0000881,1,credit_card,12,1280.91
ORD0000882,1,credit_card,8,355.1
ORD0000883,1,debit_card,3,37.8
ORD0000884,1,debit_card,2,1502.38
ORD0000885,1,boleto,1,1315.7
ORD0000886,1,voucher,5,859.53
ORD0000887,1,credit_card,4,1225.25
ORD0000888,1,voucher,6,1602.78
ORD0000889,1,voucher,1,1813.28
ORD0000890,1,voucher,9,455.57
ORD0000891,1,voucher,3,1907.27
ORD0000892,1,debit_card,3,951.29
ORD0000893,1,credit_card,5,1766.38
ORD0000894,1,credit_card,7,393.95
ORD0000895,1,boleto,8,662.74
ORD0000896,1,boleto,9,1068.22
ORD0000897,1,debit_card,12,1239.3
ORD0000898,1,boleto,3,1625.71
ORD0000899,1,debit_card,6,1990.35
ORD0000900,1,boleto,9,745.3
ORD0000901,1,boleto,1,483.76
ORD0000902,1,boleto,4,205.52
ORD0000903,1,credit_card,8,374.43
ORD0000904,1,debit_card,5,973.8
ORD0000905,1,credit_card,1,1631.87
ORD0000906,1,boleto,2,1130.35
ORD0000907,1,voucher,9,122.79
ORD0000908,1,boleto,5,1483.29
ORD0000909,1,credit_card,3,1521.64
ORD0000910,1,boleto,5,609.52
ORD0000911,1,boleto,7,345.76
ORD0000912,1,boleto,9,680.83
ORD0000913,1,credit_card,1,379.84
ORD0000914,1,voucher,4,1853.5
ORD0000915,1,credit_card,12,1704.18
ORD0000916,1,boleto,2,886.16
ORD0000917,1,credit_card,11,1255.62
ORD0000918,1,debit_card,3,1775.28
ORD0000919,1,voucher,2,1313.13
ORD0000920,1,credit_card,6,1944.54
ORD0000921,1,credit_card,9,1901.62
ORD0000922,1,boleto,8,1246.13
ORD0000923,1,voucher,7,1347.44
ORD0000924,1,boleto,6,1644.75
ORD0000925,1,voucher,11,338.52
ORD0000926,1,boleto,9,884.22
ORD0000927,1,voucher,10,1640.46
ORD0000928,1,boleto,7,538.54
ORD0000929,1,boleto,4,1520.12
ORD0000930,1,boleto,1,1355.99
ORD0000931,1,boleto,12,846.13
ORD0000932,1,boleto,12,1133.18
ORD0000933,1,boleto,9,779.42
ORD0000934,1,debit_card,2,1185.36
ORD0000935,1,boleto,10,87.78
ORD0000936,1,debit_card,8,1566.05
ORD0000937,1,debit_card,12,1394.89
ORD0000938,1,boleto,3,351.51
ORD0000939,1,credit_card,1,462.91
ORD0000940,1,debit_card,12,907.66
ORD0000941,1,voucher,2,462.28
ORD0000942,1,boleto,2,405.85
ORD0000943,1,credit_card,9,1610.57
ORD0000944,1,boleto,2,1425.99
ORD0000945,1,boleto,8,463.8
ORD0000946,1,voucher,10,568.28
ORD0000947,1,boleto,11,651.95
ORD0000948,1,credit_card,9,1796.54
ORD0000949,1,boleto,5,563.82
ORD0000950,1,credit_card,8,1793.56
ORD0000951,1,debit_card,9,322.03
ORD0000952,1,voucher,7,1914.05
ORD0000953,1,debit_card,4,1485.32
ORD0000954,1,boleto,1,1871.63
ORD0000955,1,voucher,2,301.09
ORD0000956,1,boleto,10,1593.84
ORD0000957,1,voucher,12,409.74
ORD0000958,1,voucher,1,1171.02
ORD0000959,1,credit_card,6,1184.57
ORD0000960,1,credit_card,2,1989.75
ORD0000961,1,boleto,8,94.1
ORD0000962,1,boleto,5,1793.36
ORD0000963,1,debit_card,9,1599.94
ORD0000964,1,credit_card,1,326.99
ORD0000965,1,debit_card,9,1068.69
ORD0000966,1,voucher,3,405.33
ORD0000967,1,credit_card,9,379.57
ORD0000968,1,voucher,8,313.46
ORD0000969,1,debit_card,12,1705.84
ORD0000970,1,credit_card,9,1826.87
ORD0000971,1,debit_card,4,1761.3
ORD0000972,1,boleto,3,1216.69
ORD0000973,1,voucher,11,551.92
ORD0000974,1,credit_card,5,1161.87
ORD0000975,1,voucher,3,234.25
ORD0000976,1,credit_card,11,325.86
ORD0000977,1,boleto,9,1995.95
ORD0000978,1,credit_card,10,1316.02
ORD0000979,1,credit_card,3,1535.89
ORD0000980,1,boleto,3,1491.59
ORD0000981,1,credit_card,6,558.9
ORD0000982,1,debit_card,12,1715.9
ORD0000983,1,credit_card,2,598.31
ORD0000984,1,credit_card,12,1885.01
ORD0000985,1,credit_card,2,1463.01
ORD0000986,1,boleto,3,1106.03
ORD0000987,1,credit_card,3,1416.11
ORD0000988,1,voucher,3,1304.36
ORD0000989,1,credit_card,7,1948.82
ORD0000990,1,debit_card,11,174.15
ORD0000991,1,boleto,7,1517.08
ORD0000992,1,debit_card,5,1531.65
ORD0000993,1,debit_card,11,1460.97
ORD0000994,1,voucher,2,1000.18
ORD0000995,1,debit_card,9,1568.59
ORD0000996,1,voucher,6,1943.91
ORD0000997,1,debit_card,2,1385.26
ORD0000998,1,voucher,6,260.91
ORD0000999,1,debit_card,7,437.98
ORD0001000,1,credit_card,6,546.78
ORD0001001,1,boleto,2,651.34
ORD0001002,1,debit_card,3,616.95
ORD0001003,1,boleto,7,1208.02
ORD0001004,1,voucher,10,1426.63
ORD0001005,1,debit_card,5,1097.2
ORD0001006,1,debit_card,1,451.35
ORD0001007,1,credit_card,5,998.52
ORD0001008,1,boleto,5,1426.84
ORD0001009,1,voucher,11,1411.35
ORD0001010,1,credit_card,9,665.36
ORD0001011,1,boleto,9,728.01
ORD0001012,1,debit_card,2,1161.37
ORD0001013,1,boleto,7,488.12
ORD0001014,1,voucher,5,1693.85
ORD0001015,1,boleto,9,886.81
ORD0001016,1,credit_card,11,789.63
ORD0001017,1,voucher,1,187.95
ORD0001018,1,voucher,2,1454.92
ORD0001019,1,credit_card,6,371.77
ORD0001020,1,voucher,1,908.65
ORD0001021,1,debit_card,1,549.9
ORD0001022,1,debit_card,11,455.64
ORD0001023,1,credit_card,3,1157.06
ORD0001024,1,voucher,1,1747.84
ORD0001025,1,voucher,4,1099.0
ORD0001026,1,boleto,12,183.68
ORD0001027,1,credit_card,8,738.18
ORD0001028,1,credit_card,6,152.76
ORD0001029,1,boleto,11,1799.07
ORD0001030,1,boleto,7,469.63
ORD0001031,1,voucher,1,1601.51
ORD0001032,1,voucher,8,175.47
ORD0001033,1,voucher,1,76.95
ORD0001034,1,debit_card,5,1228.45
ORD0001035,1,voucher,2,1365.72
ORD0001036,1,debit_card,1,438.6
ORD0001037,1,debit_card,12,278.48
ORD0001038,1,boleto,9,1828.75
ORD0001039,1,debit_card,9,395.07
ORD0001040,1,debit_card,1,1873.2
ORD0001041,1,voucher,6,225.14
ORD0001042,1,credit_card,9,745.94
ORD0001043,1,voucher,9,1560.41
ORD0001044,1,boleto,1,118.47
ORD0001045,1,credit_card,7,295.6
ORD0001046,1,voucher,3,1603.43
ORD0001047,1,voucher,3,162.61
ORD0001048,1,debit_card,12,1673.71
ORD0001049,1,boleto,2,1051.65
ORD0001050,1,credit_card,12,1532.17
ORD0001051,1,voucher,7,1892.92
ORD0001052,1,debit_card,5,1603.53
ORD0001053,1,voucher,10,933.84
ORD0001054,1,debit_card,12,1959.03
ORD0001055,1,boleto,9,433.7
ORD0001056,1,voucher,2,1176.91
ORD0001057,1,debit_card,11,274.98
ORD0001058,1,voucher,7,948.86
ORD0001059,1,debit_card,12,205.7
ORD0001060,1,credit_card,8,1806.33
ORD0001061,1,boleto,3,1546.18
ORD0001062,1,boleto,9,373.89
ORD0001063,1,boleto,6,648.72
ORD0001064,1,credit_card,7,1913.88
ORD0001065,1,credit_card,7,611.14
ORD0001066,1,credit_card,5,759.72
ORD0001067,1,voucher,10,1427.43
ORD0001068,1,voucher,10,1439.4
ORD0001069,1,debit_card,2,194.96
ORD0001070,1,voucher,5,924.17
ORD0001071,1,credit_card,1,1788.21
ORD0001072,1,boleto,12,1176.83
ORD0001073,1,debit_card,10,1123.43
ORD0001074,1,boleto,3,1248.91
ORD0001075,1,boleto,2,841.26
ORD0001076,1,boleto,4,579.57
ORD0001077,1,debit_card,3,582.31
ORD0001078,1,voucher,7,1979.76
ORD0001079,1,debit_card,12,1611.76
ORD0001080,1,debit_card,7,313.59
ORD0001081,1,boleto,1,726.55
ORD0001082,1,debit_card,3,306.13
ORD0001083,1,boleto,3,1970.39
ORD0001084,1,debit_card,12,1762.69
ORD0001085,1,debit_card,7,370.64
ORD0001086,1,debit_card,11,1290.78
ORD0001087,1,credit_card,1,279.18
ORD0001088,1,boleto,9,1446.68
ORD0001089,1,credit_card,12,118.44
ORD0001090,1,boleto,6,1559.55
ORD0001091,1,credit_card,5,36.56
ORD0001092,1,boleto,11,1012.98
ORD0001093,1,voucher,4,421.54
ORD0001094,1,debit_card,6,400.66
ORD0001095,1,boleto,11,793.02
ORD0001096,1,boleto,6,1182.99
ORD0001097,1,voucher,9,1507.09
ORD0001098,1,debit_card,11,913.97
ORD0001099,1,boleto,8,983.37
ORD0001100,1,boleto,8,228.13
ORD0001101,1,debit_card,1,647.56
ORD0001102,1,boleto,6,651.22
ORD0001103,1,boleto,9,715.16
ORD0001104,1,boleto,5,537.05
ORD0001105,1,credit_card,3,129.65
ORD0001106,1,boleto,2,631.74
ORD0001107,1,boleto,2,1628.88
ORD0001108,1,boleto,3,371.06
ORD0001109,1,voucher,1,472.73
ORD0001110,1,boleto,7,1851.37
ORD0001111,1,credit_card,7,95.37
ORD0001112,1,voucher,10,1198.18
ORD0001113,1,credit_card,5,1969.28
ORD0001114,1,credit_card,5,1927.12
ORD0001115,1,credit_card,3,650.62
ORD0001116,1,boleto,6,977.01
ORD0001117,1,voucher,6,189.48
ORD0001118,1,debit_card,4,164.22
ORD0001119,1,boleto,9,434.78
ORD0001120,1,debit_card,5,1341.88
ORD0001121,1,boleto,5,659.79
ORD0001122,1,boleto,6,903.45
ORD0001123,1,debit_card,8,68.46
ORD0001124,1,boleto,11,76.05
ORD0001125,1,credit_card,5,715.32
ORD0001126,1,credit_card,2,1749.09
ORD0001127,1,debit_card,5,903.24
ORD0001128,1,credit_card,1,385.66
ORD0001129,1,debit_card,4,189.17
ORD0001130,1,boleto,1,1726.78
ORD0001131,1,boleto,4,324.08
ORD0001132,1,voucher,4,1257.97
ORD0001133,1,credit_card,3,418.78
ORD0001134,1,voucher,2,789.48
ORD0001135,1,debit_card,3,81.21
ORD0001136,1,boleto,7,628.77
ORD0001137,1,boleto,4,330.83
ORD0001138,1,credit_card,6,1892.94
ORD0001139,1,debit_card,7,478.11
ORD0001140,1,debit_card,9,91.83
ORD0001141,1,debit_card,8,1803.2
ORD0001142,1,voucher,8,1267.99
ORD0001143,1,voucher,9,1310.94
ORD0001144,1,debit_card,5,1944.22
ORD0001145,1,voucher,9,602.74
ORD0001146,1,credit_card,5,362.98
ORD0001147,1,boleto,10,119.75
ORD0001148,1,boleto,10,1769.79
ORD0001149,1,boleto,12,736.01
ORD0001150,1,boleto,12,1351.72
ORD0001151,1,voucher,3,323.3
ORD0001152,1,debit_card,7,827.67
ORD0001153,1,credit_card,10,1159.45
ORD0001154,1,voucher,2,1368.09
ORD0001155,1,boleto,3,181.18
ORD0001156,1,boleto,6,1668.81
ORD0001157,1,boleto,2,100.68
ORD0001158,1,voucher,4,242.8
ORD0001159,1,credit_card,8,1121.15
ORD0001160,1,debit_card,6,1536.42
ORD0001161,1,credit_card,7,37.68
ORD0001162,1,voucher,12,515.81
ORD0001163,1,debit_card,2,538.77
ORD0001164,1,debit_card,8,1904.24
ORD0001165,1,voucher,11,1212.82
ORD0001166,1,debit_card,9,104.99
ORD0001167,1,credit_card,7,1865.51
ORD0001168,1,voucher,9,1666.32
ORD0001169,1,debit_card,12,890.11
ORD0001170,1,debit_card,11,27.71
ORD0001171,1,voucher,6,1218.2
ORD0001172,1,debit_card,10,162.18
ORD0001173,1,credit_card,5,824.6
ORD0001174,1,debit_card,7,1234.88
ORD0001175,1,boleto,4,1876.73
ORD0001176,1,debit_card,6,1872.99
ORD0001177,1,boleto,8,1289.2
ORD0001178,1,credit_card,2,1533.41
ORD0001179,1,credit_card,10,169.59
ORD0001180,1,credit_card,8,848.11
ORD0001181,1,credit_card,8,253.56
ORD0001182,1,credit_card,2,763.03
ORD0001183,1,debit_card,10,1482.11
ORD0001184,1,boleto,5,465.23
ORD0001185,1,credit_card,12,801.18
ORD0001186,1,boleto,12,473.07
ORD0001187,1,debit_card,2,917.01
ORD0001188,1,voucher,11,1682.83
ORD0001189,1,credit_card,7,284.81
ORD0001190,1,boleto,8,1153.51
ORD0001191,1,voucher,12,1926.97
ORD0001192,1,credit_card,10,1589.65
ORD0001193,1,debit_card,6,117.09
ORD0001194,1,boleto,3,1100.93
ORD0001195,1,debit_card,4,622.27
ORD0001196,1,boleto,4,1723.46
ORD0001197,1,voucher,6,200.63
ORD0001198,1,credit_card,4,1782.38
ORD0001199,1,voucher,12,109.84
ORD0001200,1,credit_card,3,1919.47
ORD0001201,1,credit_card,12,1399.84
ORD0001202,1,debit_card,11,1610.82
ORD0001203,1,debit_card,2,47.63
ORD0001204,1,voucher,2,229.37
ORD0001205,1,boleto,4,1213.43
ORD0001206,1,voucher,2,1019.13
ORD0001207,1,debit_card,6,959.44
ORD0001208,1,credit_card,11,1418.05
ORD0001209,1,credit_card,3,1774.41
ORD0001210,1,credit_card,9,701.14
ORD0001211,1,boleto,12,542.89
ORD0001212,1,voucher,10,1267.55
ORD0001213,1,boleto,11,74.08
ORD0001214,1,voucher,1,766.48
ORD0001215,1,voucher,12,1744.61
ORD0001216,1,credit_card,7,171.5
ORD0001217,1,credit_card,5,1710.85
ORD0001218,1,credit_card,9,1049.65
ORD0001219,1,voucher,12,1177.87
ORD0001220,1,voucher,11,1594.46
ORD0001221,1,credit_card,6,1585.77
ORD0001222,1,credit_card,11,1642.44
ORD0001223,1,voucher,9,1556.08
ORD0001224,1,debit_card,6,840.57
ORD0001225,1,voucher,11,648.05
ORD0001226,1,credit_card,4,1874.45
ORD0001227,1,debit_card,11,1269.11
ORD0001228,1,boleto,8,1976.21
ORD0001229,1,voucher,11,1053.82
ORD0001230,1,boleto,3,1618.45
ORD0001231,1,boleto,10,852.42
ORD0001232,1,credit_card,6,1204.18
ORD0001233,1,credit_card,7,1256.48
ORD0001234,1,credit_card,3,647.5
ORD0001235,1,credit_card,12,1659.36
ORD0001236,1,credit_card,2,1556.66
ORD0001237,1,boleto,9,694.13
ORD0001238,1,voucher,1,1391.78
ORD0001239,1,debit_card,7,1620.2
ORD0001240,1,voucher,5,1692.92
ORD0001241,1,boleto,2,840.02
ORD0001242,1,credit_card,8,1744.17
ORD0001243,1,debit_card,8,455.55
ORD0001244,1,voucher,12,376.42
ORD0001245,1,credit_card,3,826.59
ORD0001246,1,boleto,8,499.41
ORD0001247,1,credit_card,7,679.38
ORD0001248,1,debit_card,3,179.22
ORD0001249,1,credit_card,5,940.89
ORD0001250,1,voucher,9,202.92
ORD0001251,1,boleto,8,396.56
ORD0001252,1,debit_card,5,457.97
ORD0001253,1,voucher,10,1363.6
ORD0001254,1,debit_card,2,332.12
ORD0001255,1,credit_card,2,204.62
ORD0001256,1,voucher,5,175.67
ORD0001257,1,debit_card,8,867.49
ORD0001258,1,voucher,8,174.1
ORD0001259,1,boleto,10,1122.8
ORD0001260,1,debit_card,11,815.08
ORD0001261,1,debit_card,12,492.41
ORD0001262,1,debit_card,10,62.21
ORD0001263,1,boleto,12,1079.51
ORD0001264,1,debit_card,6,1122.38
ORD0001265,1,debit_card,5,995.95
ORD0001266,1,voucher,6,79.58
ORD0001267,1,voucher,9,965.07
ORD0001268,1,boleto,11,1367.05
ORD0001269,1,credit_card,9,1029.46
ORD0001270,1,voucher,3,592.76
ORD0001271,1,debit_card,2,671.1
ORD0001272,1,debit_card,3,877.26
ORD0001273,1,boleto,10,454.66
ORD0001274,1,voucher,1,231.4
ORD0001275,1,debit_card,2,178.83
ORD0001276,1,debit_card,7,603.62
ORD0001277,1,debit_card,11,1753.64
ORD0001278,1,boleto,12,737.93
ORD0001279,1,boleto,2,220.58
ORD0001280,1,boleto,8,477.03
ORD0001281,1,credit_card,7,332.57
ORD0001282,1,voucher,2,887.92
ORD0001283,1,voucher,9,1039.44
ORD0001284,1,credit_card,3,1186.11
ORD0001285,1,voucher,2,33.68
ORD0001286,1,boleto,2,1109.44
ORD0001287,1,debit_card,11,1317.0
ORD0001288,1,boleto,12,1007.88
ORD0001289,1,voucher,6,1620.44
ORD0001290,1,boleto,5,167.84
ORD0001291,1,debit_card,11,172.6
ORD0001292,1,voucher,8,1770.16
ORD0001293,1,boleto,5,1032.24
ORD0001294,1,credit_card,2,1685.35
ORD0001295,1,voucher,5,1126.68
ORD0001296,1,boleto,10,446.66
ORD0001297,1,credit_card,3,390.73
ORD0001298,1,voucher,10,287.38
ORD0001299,1,credit_card,12,811.88
ORD0001300,1,boleto,5,793.86
ORD0001301,1,voucher,10,1480.97
ORD0001302,1,debit_card,1,150.15
ORD0001303,1,voucher,4,688.69
ORD0001304,1,debit_card,6,1575.38
ORD0001305,1,debit_card,10,1409.23
ORD0001306,1,boleto,5,1443.24
ORD0001307,1,boleto,8,420.94
ORD0001308,1,credit_card,2,1362.15
ORD0001309,1,voucher,5,1631.43
ORD0001310,1,boleto,5,551.42
ORD0001311,1,debit_card,2,876.47
ORD0001312,1,boleto,4,596.73
ORD0001313,1,debit_card,8,974.52
ORD0001314,1,voucher,11,1028.11
ORD0001315,1,boleto,7,1909.55
ORD0001316,1,voucher,9,1012.43
ORD0001317,1,boleto,8,1485.5
ORD0001318,1,boleto,9,1631.92
ORD0001319,1,credit_card,6,1659.95
ORD0001320,1,debit_card,6,1080.11
ORD0001321,1,debit_card,2,395.43
ORD0001322,1,boleto,3,1549.63
ORD0001323,1,boleto,3,429.97
ORD0001324,1,boleto,10,871.48
ORD0001325,1,voucher,4,1342.25
ORD0001326,1,voucher,11,1448.05
ORD0001327,1,debit_card,6,1987.84
ORD0001328,1,credit_card,5,1408.32
ORD0001329,1,voucher,11,1981.72
ORD0001330,1,debit_card,1,402.86
ORD0001331,1,debit_card,8,1601.2
ORD0001332,1,credit_card,3,551.04
ORD0001333,1,credit_card,1,409.44
ORD0001334,1,credit_card,12,804.35
ORD0001335,1,credit_card,12,35.01
ORD0001336,1,credit_card,1,1161.62
ORD0001337,1,boleto,2,285.12
ORD0001338,1,voucher,4,1202.04
ORD0001339,1,credit_card,7,511.19
ORD0001340,1,boleto,1,1652.29
ORD0001341,1,debit_card,7,593.9
ORD0001342,1,credit_card,7,785.68
ORD0001343,1,debit_card,6,444.86
ORD0001344,1,boleto,10,999.35
ORD0001345,1,credit_card,2,1197.09
ORD0001346,1,boleto,6,1169.17
ORD0001347,1,boleto,8,1423.6
ORD0001348,1,credit_card,7,384.35
ORD0001349,1,boleto,5,105.82
ORD0001350,1,debit_card,10,453.43
ORD0001351,1,debit_card,5,1736.13
ORD0001352,1,debit_card,6,999.39
ORD0001353,1,boleto,12,1254.45
ORD0001354,1,voucher,5,1294.08
ORD0001355,1,voucher,1,488.41
ORD0001356,1,credit_card,12,814.52
ORD0001357,1,credit_card,2,1482.07
